Business Name,Phone,Street Address,Locality,Category,Rating
E J Sports,(925) 866-7199,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Moraga Tennis & Swim Club,(925) 376-1622,N/A,N/A,Sports Clubs & Organizations,N/A
Dixie Soccer,(415) 472-4686,N/A,N/A,Sports Clubs & OrganizationsSoccer Clubs,N/A
GT Soccer,(916) 660-0188,N/A,N/A,Sports Clubs & OrganizationsSoccer Clubs,N/A
Burbank Tennis Center,(818) 843-4105,N/A,N/A,Sports Clubs & OrganizationsTennis CourtsTennis Courts-Private,
La Jolla Tennis Club,(858) 454-4434,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Courts,N/A
Table Mountain Golf Course,(530) 533-3922,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Course Equipment & Supplies,N/A
Mission Tennis,(949) 768-2095,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Equipment & Supplies,N/A
Eureka Indoor Tennis Club,(707) 442-1040,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Equipment & Supplies,N/A
Titus Park Inc,(831) 484-1825,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Pepitos Drive In,(909) 862-9968,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Merlo's Waterfowl Service & Gun Club,(530) 894-3825,N/A,N/A,Sports Clubs & Organizations,N/A
Almaden Swim & Racquet Club,(408) 268-9555,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSocial Service Organizations,N/A
Cozy Corner Drive In,(714) 554-3240,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Buena Vista Swim Club,(925) 944-0700,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Woodlands Cabana Club,(925) 938-7628,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Indian Ridge Country Club,(760) 772-7272,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesPrivate Clubs,N/A
Butch's Drive-In,(209) 392-3771,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Redondo Sunset Baseball,(310) 316-0006,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & Parks,N/A
The Ridge Racquet Club,(530) 273-8514,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Mission Ranch,(831) 625-9040,N/A,N/A,Sports Clubs & OrganizationsRestaurantsTennis Courts-Private,
American Little League,(707) 732-3853,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & Parks,N/A
Piedmont Swim Club,(510) 655-5163,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSocial Service Organizations,N/A
Bakersfield Swim Academy,(661) 637-1403,N/A,N/A,Sports Clubs & OrganizationsSwimming InstructionPrivate Swimming Pools,N/A
Road Runner Golf & Country Club,(760) 767-5800,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesSports & Entertainment Centers,N/A
Shorecliffs Golf Club,(949) 492-1177,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesSports & Entertainment Centers,N/A
Novato Tennis Club,(415) 458-8900,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Gracie Hemet Jiu Jitsu Academy,(951) 704-2425,N/A,N/A,Sports Clubs & OrganizationsHealth & Fitness Program ConsultantsEducational Services,N/A
Saratoga Swimming Club,(408) 867-0760,N/A,N/A,Sports Clubs & OrganizationsSocial Service Organizations,N/A
Star's Drive-In,(818) 716-9366,N/A,N/A,Sports Clubs & OrganizationsRestaurants,
Hungry Horse Drive-In,(562) 426-7232,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Northwood Park Pool Improvement Association,(408) 263-6344,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Lemoore Sportsman Club,(559) 924-7241,N/A,N/A,Sports Clubs & OrganizationsRifle & Pistol Ranges,N/A
Nevada County Sportsmen,(530) 265-5131,N/A,N/A,Sports Clubs & OrganizationsArchery RangesPrivate Clubs,N/A
Spin and Sport Club,(530) 846-6500,N/A,N/A,Sports Clubs & Organizations,
City Of American Canyon,(707) 648-7275,N/A,N/A,"Sports Clubs & OrganizationsSocial Service OrganizationsCity, Village & Township Government",N/A
Rainbow Drive-In,(559) 747-0337,N/A,N/A,Sports Clubs & OrganizationsRestaurants,
Tennis Club Rio Del Mar,(831) 688-1144,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Apple Valley Gun Club,(760) 245-8702,N/A,N/A,Sports Clubs & OrganizationsRifle & Pistol RangesSocial Service Organizations,N/A
Black Oak Golf Course,(530) 878-1900,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Practice Ranges,
San Jose Soccer Association,(408) 937-5576,N/A,N/A,Sports Clubs & OrganizationsSoccer Clubs,N/A
Marin Bocce Federation,(415) 485-5583,N/A,N/A,Sports Clubs & Organizations,N/A
Gerrish Swim & Tennis Club,(626) 798-9909,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivatePrivate Swimming Pools,N/A
Hawaii Sun Pools,(650) 368-8202,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSwimming Pool Construction,N/A
Eagle Ridge Golf Club-Golf Tournaments,(408) 846-4531,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Practice Ranges,N/A
Rick's Drive In And Out,(323) 721-2981,N/A,N/A,Sports Clubs & OrganizationsRestaurants,
Coyote Hills Golf Course,(714) 672-6800,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesWedding Reception Locations & Services,
El Vaquero Raquet Club,(818) 545-0575,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Breakaway,(415) 788-4778,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Premier Partnerships,(310) 656-2500,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Outliers Jiu Jitsu,(619) 562-1198,N/A,N/A,Sports Clubs & OrganizationsHealth ClubsMartial Arts Equipment & Supplies,
All Stars Helping Kids,(650) 363-1395,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Blackhawk Country Club,(925) 743-3782,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Equipment & Supplies,N/A
Alum Rock Little League Inc,(408) 599-2952,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & ParksSports Promoters & Managers,N/A
Jolly Kone Drive Inn,(661) 758-2964,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Rudgear Estates,(925) 930-6500,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSocial Service Organizations,N/A
Warm Springs Cabana Club,(510) 651-4723,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSocial Service Organizations,N/A
US Olympic Committee,(949) 975-2900,N/A,N/A,Sports Clubs & Organizations,N/A
Scottsdale Swim & Tennis Club,(925) 932-4941,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSocial Service Organizations,N/A
Oakhill Family Pool,(707) 462-6184,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSwimming Pool Dealers,N/A
Saratoga Tennis Club,(408) 872-0107,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Diamond Valley Golf Club,(951) 767-0828,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesSports & Entertainment Centers,N/A
Scott Valley Swimming & Tennis Club,(415) 383-3483,N/A,N/A,Sports Clubs & OrganizationsSwimming InstructionTennis Courts-Private,N/A
Beach Club,(310) 395-3254,N/A,N/A,Sports Clubs & OrganizationsPrivate ClubsSocial Service Organizations,N/A
Lone Pine Pheasant Club,(760) 876-4590,N/A,N/A,Sports Clubs & OrganizationsHunting & Fishing Preserves,N/A
J & J Sports Productions,(408) 369-8040,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Horizon View Club,(805) 495-8687,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
East Bay Dragons,(510) 638-9859,N/A,N/A,Sports Clubs & Organizations,N/A
Santa Maria Gun Club,(805) 925-6673,N/A,N/A,Sports Clubs & OrganizationsRifle & Pistol Ranges,N/A
Foothill Duplicate Bridge,(530) 677-3771,N/A,N/A,Sports Clubs & Organizations,N/A
Springwood Swim Club,(925) 798-3493,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSocial Service Organizations,N/A
Braemar Country Club Estates,(818) 708-3087,N/A,N/A,Sports Clubs & OrganizationsPrivate ClubsGolf Courses,N/A
Santa Clara Swim Club,(408) 246-5050,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsPrivate Clubs,
Fig Garden Golf Club,(559) 439-2928,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Practice Ranges,N/A
Rancho Arbolitos Swim & Tennis,(858) 486-3670,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateSwimming Instruction,N/A
Fin-Addict Sportfishing,(209) 367-4665,N/A,N/A,Sports Clubs & Organizations,N/A
Little League Baseball,(909) 887-6444,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & ParksClubs,N/A
South Bay Yacht Club,(408) 263-0100,N/A,N/A,Sports Clubs & Organizations,N/A
Monarch Beach & Tennis Club,(949) 493-3190,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Nor Cal Elite All-Stars,(408) 383-9797,N/A,N/A,Sports Clubs & OrganizationsCheerleadingAmusement Places & Arcades,N/A
Royal Vista Golf Club,(909) 595-7441,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Equipment & Supplies,N/A
Ebony Social & Sports Club,(323) 751-7195,N/A,N/A,Sports Clubs & Organizations,N/A
Safe Alternatives to Violent Environments,(510) 574-2250,N/A,N/A,Sports Clubs & OrganizationsSocial Service OrganizationsCommunity Organizations,N/A
Hawaiian BBQ Drive Inn,(510) 864-1188,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Super Spine Inc,(858) 487-3700,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Marin Tennis Club,(415) 457-5160,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Whitehawk Ranch Golf Club,(530) 836-0394,N/A,N/A,Sports Clubs & OrganizationsPrivate Golf CoursesGolf Courses,
Plummer Park Court Reservations,(323) 876-1851,N/A,N/A,Sports Clubs & OrganizationsTennis CourtsTennis Courts-Private,N/A
Rancho Penasquitos Tennis Club,(858) 484-0745,N/A,N/A,Sports Clubs & OrganizationsTennis CourtsTennis Courts-Private,N/A
Dream Pools & Spas of San Diego Inc,(760) 931-5440,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSwimming Pool Dealers,N/A
EWGA (Executive Women’s Golf Association),(800) 407-1477,N/A,N/A,Sports Clubs & Organizations,N/A
The Vineyard at Escondido,(760) 735-9545,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Practice Ranges,N/A
Oyster Point Yacht Club,(650) 873-5166,N/A,N/A,Sports Clubs & OrganizationsPrivate Clubs,N/A
Rio Del Oro Sports Club,(916) 696-8790,N/A,N/A,Sports Clubs & Organizations,
International Seafarers Center of Long Beach,(562) 432-7560,N/A,N/A,Sports Clubs & OrganizationsSocial Service OrganizationsChurches & Places of Worship,N/A
Newport Beach Tennis Club,(949) 644-0050,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Valley Drive In,(559) 684-7100,N/A,N/A,Sports Clubs & OrganizationsRestaurants,
Premier Affiliated Soccer,(805) 239-1406,N/A,N/A,Sports Clubs & OrganizationsSoccer Clubs,N/A
Canyon Oaks Country Club,(530) 343-2582,N/A,N/A,Sports Clubs & OrganizationsPrivate ClubsPrivate Golf Courses,N/A
Cvac,(831) 624-2737,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Crossgate Swim Club,(408) 997-0182,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSocial Service Organizations,N/A
Sea Otter Swim Lessons,(916) 660-9492,N/A,N/A,Sports Clubs & OrganizationsSwimming InstructionPublic Swimming Pools,
Recreation Park Golf Course 18,(562) 494-5000,N/A,N/A,Sports Clubs & OrganizationsPrivate Golf CoursesWedding Reception Locations & Services,N/A
Bodega Harbour Yacht Club,(707) 875-9469,N/A,N/A,Sports Clubs & Organizations,N/A
Redhawk Golf Course,(951) 302-3850,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesPrivate Golf Courses,N/A
The Westlake Village Tennis Club,(818) 889-7896,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Parkwoods Recreation Association,(209) 235-1608,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Via Verde Country Club,(909) 599-8486,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesPrivate Golf Courses,N/A
Dolphin Swim Club,(530) 934-3999,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Rancho Del Rey,(209) 358-7131,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Course Equipment & Supplies,N/A
The Olympic Club-Lakeside Clubhouse,(415) 404-4300,N/A,N/A,Sports Clubs & OrganizationsPrivate Golf CoursesClubs,N/A
Nancy's Mommy & Me Swim School,(415) 459-5145,N/A,N/A,Sports Clubs & OrganizationsSwimming Instruction,N/A
Martinez Gun Club,(925) 372-9599,N/A,N/A,Sports Clubs & OrganizationsRifle & Pistol RangesSocial Service Organizations,
Rudgear Meadows Homeowners,(925) 476-5177,N/A,N/A,Sports Clubs & Organizations,N/A
Marysville Little League,(530) 743-9197,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & Parks,N/A
California Sports Center,(408) 732-2257,N/A,N/A,Sports Clubs & OrganizationsSwimming Instruction,N/A
Bobby Riggs Tennis Club & Museum,(760) 753-4705,N/A,N/A,Sports Clubs & OrganizationsTennis Equipment & SuppliesTennis Racket Restringing & Repairing,
American Youth Soccer Organization,(619) 440-2976,N/A,N/A,Sports Clubs & OrganizationsSoccer Clubs,N/A
Spectris Yacht Club Newport Beach,(949) 673-2111,N/A,N/A,Sports Clubs & Organizations,N/A
The Center In Long Beach,(562) 434-4455,N/A,N/A,Sports Clubs & OrganizationsSocial Service OrganizationsCommunity Centers,N/A
Palo Alto Standford Aquatics,(650) 327-1721,N/A,N/A,Sports Clubs & Organizations,N/A
Palmdale Youth Soccer,(661) 533-2255,N/A,N/A,Sports Clubs & OrganizationsSoccer Clubs,N/A
Rancho Colorados Tennis Club,(925) 299-6993,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivatePrivate Swimming Pools,N/A
La Habra Girls Softball Association,(562) 691-5447,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & Parks,N/A
Harbor Point Charitable Foundation,(415) 383-3448,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Tustin Ranch Golf Club,(657) 235-0875,N/A,N/A,Sports Clubs & OrganizationsRestaurantsGolf Courses,
San Juan Hills Golf Club,(949) 493-1167,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Practice Ranges,
George Brown Sports Club,(559) 297-8656,N/A,N/A,Sports Clubs & Organizations,N/A
PAYLESS BATTING CAGES,(925) 825-7526,N/A,N/A,Sports Clubs & OrganizationsBatting CagesBaseball Clubs & Parks,
Sports Performance Academ,(949) 713-6440,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Woodlake Drive Inn,(559) 564-8439,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
British Swim School at Chevy Chase Country Club,(818) 453-6510,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesPrivate Clubs,N/A
Douglas Burgers,(562) 926-1359,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Oakland Yacht Club,(510) 522-6868,N/A,N/A,Sports Clubs & OrganizationsSocial Service Organizations,N/A
Balboa Sports Center,(818) 756-9642,N/A,N/A,Sports Clubs & OrganizationsSporting Goods,N/A
From Start to Fish,(415) 883-5363,N/A,N/A,Sports Clubs & Organizations,N/A
Del Amigo Pool Associate,(925) 362-0723,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSocial Service Organizations,N/A
Cerritos Tennis Center,(562) 809-8079,N/A,N/A,Sports Clubs & OrganizationsTennis Courts,N/A
Scripps Ranch Swim & Racq,(858) 549-5355,N/A,N/A,Sports Clubs & Organizations,N/A
Scripps Ranch Swim & Racquet Club,(858) 271-4231,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
KLG Sports Center,(323) 735-9995,N/A,N/A,Sports Clubs & Organizations,N/A
Douglas Drive-In,(562) 864-3155,N/A,N/A,Sports Clubs & OrganizationsRestaurants,
D H Indoor Training Facility,(951) 734-0228,N/A,N/A,Sports Clubs & OrganizationsBatting CagesBaseball Clubs & Parks,N/A
Chico Raquet Club & Resort,(530) 895-1881,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Oakland Hills Tennis Club,(510) 531-3300,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateHealth Clubs,N/A
Alpine Hills Tennis & Swimming Club,(650) 529-9196,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Equipment & Supplies,N/A
USA Water Polo,(714) 500-5445,N/A,N/A,Sports Clubs & OrganizationsSports & Entertainment CentersHealth Clubs,N/A
DACA Swim School,(408) 446-5600,N/A,N/A,Sports Clubs & OrganizationsSwimming InstructionSocial Service Organizations,N/A
Foothills Tennis & Swimming Club,(650) 493-8540,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Mission Trails Golf Course,(619) 460-5400,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Practice Ranges,N/A
Beverly Hills Bridge Club,(310) 657-6933,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Courts,N/A
Solar Swim & Gym,(925) 757-7412,N/A,N/A,Sports Clubs & OrganizationsSwimming InstructionHealth Clubs,N/A
Greenhaven Cabana Club South,(916) 393-6430,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Ygnacio Woods Swim Club,(925) 798-1261,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Whittier Narrows Tennis Center,(626) 442-7358,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Courts,N/A
Foxenwood Tennis & Swim Club,(805) 937-0085,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Hidden Oaks Club House,(805) 967-5574,N/A,N/A,Sports Clubs & OrganizationsWedding Chapels & CeremoniesParty & Event Planners,N/A
Glen Oaks Swimming & Tennis,(916) 967-7022,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,
Pacific Coast Flyers,(760) 431-9329,N/A,N/A,Sports Clubs & Organizations,N/A
Rancho San Miguel Swim Club,(925) 939-0821,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsSocial Service Organizations,N/A
Meadowbrook Swim & Tennis Club,(831) 394-6629,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivatePrivate Swimming Pools,N/A
Redlands Shooting Park,(909) 335-8844,N/A,N/A,Sports Clubs & Organizations,
Ballena Bay Yacht Brokers,(619) 549-6071,N/A,N/A,Sports Clubs & Organizations,N/A
Floaties Swim School,(877) 277-7946,N/A,N/A,Sports Clubs & OrganizationsSwimming InstructionPrivate Swimming Pools,
Tommy's Famous Drive-In,(818) 361-8881,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Asp North America,(714) 536-3500,N/A,N/A,Sports Clubs & Organizations,N/A
Serrano Country Club,(916) 933-5005,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Equipment & Supplies,
Island Club,(415) 461-5107,N/A,N/A,Sports Clubs & Organizations,N/A
McRae Area Inc,(530) 674-5367,N/A,N/A,Sports Clubs & Organizations,N/A
Hearts For Long Beach Inc,(562) 433-2000,N/A,N/A,Sports Clubs & OrganizationsSocial Service Organizations,N/A
Bridge Center of Modesto,(209) 575-4489,N/A,N/A,Sports Clubs & Organizations,N/A
Inland Empire 66'ers,(909) 888-9922,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & ParksSports & Entertainment Ticket Sales,N/A
Nutri Sports Depot,(562) 553-0118,N/A,N/A,Sports Clubs & Organizations,N/A
Redwood Village Swim Club Inc,(707) 252-9962,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming Pools,N/A
Oc Playball Inc,(949) 606-4038,N/A,N/A,Sports Clubs & Organizations,N/A
Lemon Grove Gun Club,(619) 445-4030,N/A,N/A,Sports Clubs & Organizations,N/A
Eagle Springs Golf & Country Club,(559) 325-8900,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Practice Ranges,
Modesto Stanislaus Water Polo,(209) 632-4422,N/A,N/A,Sports Clubs & Organizations,N/A
Great Western Terrier Association,(818) 889-7904,N/A,N/A,Sports Clubs & Organizations,N/A
Marin Fc Girls 95 Blue,(415) 388-1598,N/A,N/A,Sports Clubs & Organizations,N/A
Gb3,(559) 323-4414,N/A,N/A,Sports Clubs & Organizations,N/A
GDI Enterprises Inc,(213) 483-8885,N/A,N/A,Sports Clubs & Organizations,N/A
Sports Club Co Inc,(310) 479-5200,N/A,N/A,Sports Clubs & Organizations,N/A
EAA Chapter 96,(310) 637-8466,N/A,N/A,Sports Clubs & OrganizationsSocial Service OrganizationsAssociations,N/A
SoccerTots LA,(310) 535-3644,N/A,N/A,Sports Clubs & OrganizationsSoccer ClubsYouth Organizations & Centers,N/A
Country Boys Drive In,(209) 464-2575,N/A,N/A,Sports Clubs & OrganizationsRestaurants,
Eclipse Volleyball Club (youth girls),(650) 485-3261,N/A,N/A,Sports Clubs & OrganizationsPrivate Clubs,N/A
Tiffiny's International Soccer,(760) 801-5309,N/A,N/A,Sports Clubs & OrganizationsSoccer Clubs,N/A
Mental Edge,(650) 948-9200,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Lakeshore Tennis Club,(714) 966-3056,N/A,N/A,Sports Clubs & Organizations,N/A
Creative Rock Concepts,(949) 349-0875,N/A,N/A,Sports Clubs & OrganizationsPrivate Swimming PoolsPublic Swimming Pools,N/A
The Hills Swim and Tennis Club,(510) 339-0234,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivatePrivate Swimming Pools,N/A
Hacienda Garden Swimming,(510) 565-1311,N/A,N/A,Sports Clubs & OrganizationsSocial Service Organizations,N/A
Mountain Vista Golf Club,(760) 200-2200,N/A,N/A,Sports Clubs & OrganizationsBanquet Halls & Reception FacilitiesGolf Courses,N/A
Diablo Football & Cheer & CA Spring Youth Tack,(925) 625-2222,N/A,N/A,Sports Clubs & Organizations,
Professional Officiating,(510) 235-9849,N/A,N/A,Sports Clubs & Organizations,N/A
Northern CA Officials Association,(916) 487-4270,N/A,N/A,Sports Clubs & Organizations,N/A
Boyle Heights Sports Center,(323) 264-5136,N/A,N/A,Sports Clubs & Organizations,N/A
San Frncsco Sccer Refr Association,(415) 661-2016,N/A,N/A,Sports Clubs & OrganizationsSoccer Clubs,N/A
SFX Sports Group,(310) 440-2811,N/A,N/A,Sports Clubs & Organizations,N/A
Ghostriders Motorcycle Club,(408) 265-2122,N/A,N/A,Sports Clubs & Organizations,N/A
Coronado,(619) 435-3121,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesPrivate Golf Courses,
Vintner's Golf Club,(707) 944-1992,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesGolf Practice Ranges,
Riviera Country Club,(310) 454-6591,N/A,N/A,Sports Clubs & OrganizationsPrivate Golf CoursesPrivate Clubs,N/A
El Camino Country Club,(760) 757-2100,N/A,N/A,Sports Clubs & OrganizationsGolf CoursesPrivate Golf Courses,N/A
Ridgemark Tennis Center,(831) 637-0748,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-PrivateTennis Courts,N/A
Spinnaker Yacht Club,(510) 351-7905,N/A,N/A,Sports Clubs & Organizations,N/A
Mavericks Volleyball Club,(951) 272-2005,N/A,N/A,Sports Clubs & Organizations,N/A
Challenger Sports Corporation,(760) 945-2109,N/A,N/A,Sports Clubs & OrganizationsSports Promoters & Managers,N/A
Watts Civic Center Office Building,(323) 569-1712,N/A,N/A,Sports Clubs & Organizations,N/A
Upland Tennis Club,(909) 985-2725,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Fulton-El Camino Recreation & Park District,(916) 927-3802,N/A,N/A,Sports Clubs & OrganizationsParksDay Care Centers & Nurseries,N/A
South Bay Sports Training & Batting Cages,(408) 283-0643,N/A,N/A,Sports Clubs & OrganizationsBaseball Clubs & ParksBaseball Instruction,
Sky High Sports,(408) 492-1139,N/A,N/A,Sports Clubs & OrganizationsSports & Entertainment CentersHealth Clubs,N/A
Tustin Hills Racquet Club,(714) 544-6950,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
Run-N-Tell Drive In,(916) 371-7562,N/A,N/A,Sports Clubs & OrganizationsRestaurants,N/A
Allegiance Ca,(818) 303-2950,N/A,N/A,Sports Clubs & Organizations,N/A
Millbrae Racquet Club,(650) 583-4345,N/A,N/A,Sports Clubs & OrganizationsTennis Courts-Private,N/A
The Auld Course,(619) 482-4666,N/A,N/A,Sports Clubs & OrganizationsSports & Entertainment Centers,N/A
