Business Name,Phone,Street Address,Locality,Category,Rating
Marriott Hotels & Resorts,(760) 773-4600,N/A,N/A,Hotels,N/A
Hi View Inn & Suites,(310) 374-4608,N/A,N/A,HotelsLodgingMotels,N/A
Family Motel,(323) 569-6257,N/A,N/A,HotelsMotelsLodging,N/A
Budget Inn & Suites,(760) 353-9600,N/A,N/A,HotelsMotelsLodging,N/A
Shell Beach Inn,(805) 773-4373,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
Ace Motel,(626) 792-2051,N/A,N/A,HotelsMotelsLodging,N/A
Harcourt Hotel,(415) 673-7721,N/A,N/A,HotelsLodgingMotels,N/A
Motel 6,(760) 922-6600,N/A,N/A,HotelsMotelsLodging,
Motel 6,(714) 520-9696,N/A,N/A,HotelsMotelsLodging,N/A
Hotel Amenites Resource,(415) 345-0007,N/A,N/A,Hotels,N/A
Channel Road Inn,(310) 459-1920,N/A,N/A,HotelsCorporate LodgingBed & Breakfast & Inns,N/A
Orient Express Hotels,(818) 379-2260,N/A,N/A,Hotels,N/A
Drake Hotel,(415) 447-2690,N/A,N/A,HotelsLodging,N/A
Mount Vernon Inn,(760) 745-6100,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,
Ramona Motel,(951) 658-3164,N/A,N/A,HotelsMotelsLodging,
Whitehawk Restaurant,(530) 836-4985,N/A,N/A,HotelsBed & Breakfast & InnsResorts,N/A
Geyserville Inn,(707) 857-4343,N/A,N/A,HotelsMotelsMarriage Ceremonies,N/A
Leading Hotels Of The World,(310) 576-7119,N/A,N/A,Hotels,N/A
Tustin Motor Lodge,(714) 544-5850,N/A,N/A,HotelsMotelsLodging,N/A
Morada Inn,(714) 898-3500,N/A,N/A,HotelsBed & Breakfast & Inns,
Stevens Motel,(209) 931-2607,N/A,N/A,HotelsMotelsLodging,
Solvang Hotels Group,(805) 686-4526,N/A,N/A,Hotels,N/A
Russ Hotel,(213) 229-9655,N/A,N/A,HotelsLodgingMotels,N/A
Aarti Hotel,(415) 440-3798,N/A,N/A,Hotels,N/A
Mariposa Hotel Inn,(209) 966-7500,N/A,N/A,HotelsBed & Breakfast & InnsMotels,N/A
Seahorse Resort,(949) 492-1720,N/A,N/A,HotelsMotels,
Berkshire Motor Hotel,(619) 297-4681,N/A,N/A,HotelsLodging,N/A
Bel Air Hotel,(415) 771-3460,N/A,N/A,HotelsLodgingMotels,N/A
Days Inn by Wyndham Downey,(562) 861-0931,N/A,N/A,HotelsMotelsLodging,N/A
Alura Inn,(408) 437-0900,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Venice On The Beach Hotel,(888) 405-4318,N/A,N/A,HotelsLodgingRestaurants,N/A
Imperial Inn,(510) 653-4225,N/A,N/A,HotelsMotelsLodging,
Murphy's Motel,(559) 734-5642,N/A,N/A,HotelsMotelsLodging,N/A
Carl's Motel,(661) 256-2043,N/A,N/A,HotelsMotelsLodging,N/A
Fern River Resort Motel,(831) 335-4412,N/A,N/A,HotelsResortsMotels,
Gibson Inn,(626) 579-0911,N/A,N/A,HotelsLodgingMotels,
Pomona Dunes Motel,(909) 461-6354,N/A,N/A,HotelsMotelsLodging,N/A
Pacific View Inn,(858) 483-6117,N/A,N/A,HotelsLodgingMotels,N/A
Spaulding Hotel,(415) 397-4924,N/A,N/A,Hotels,
Motel 6,(916) 441-0733,N/A,N/A,HotelsMotelsLodging,N/A
Hilton Garden Inn San Jose/Milpitas,(408) 719-1313,N/A,N/A,HotelsLodging,N/A
Hotel Windsor,(415) 255-3525,N/A,N/A,HotelsLodging,N/A
Midtown Inn,(818) 894-3988,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,
Marina Lodge,(831) 384-5121,N/A,N/A,Hotels,
Residence Inn San Diego Downtown,(619) 338-8200,N/A,N/A,HotelsLodging,N/A
La Quinta Inn & Suites Paso Robles,(805) 239-3004,N/A,N/A,HotelsLodging,N/A
Lake Point Lodge,(707) 998-4350,N/A,N/A,HotelsMotelsLodging,N/A
Wharfmasters Inn,(707) 882-3171,N/A,N/A,HotelsHotels-ApartmentMovie Theaters,N/A
Arbuckle Hotel Bar,(530) 473-9272,N/A,N/A,Hotels,N/A
Rooms & Gardens,(805) 965-2424,N/A,N/A,HotelsUpholsterersHome Furnishings,N/A
Extended Stay America,(909) 394-1022,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Lodi El Rancho Motel,(209) 368-0651,N/A,N/A,HotelsMotelsLodging,N/A
"Beach Terrace Inn, Carlsbad",(800) 433-5415,N/A,N/A,Hotels,N/A
Lake Marina Inn,(707) 560-5134,N/A,N/A,HotelsLodgingResorts,N/A
Red Roof Inn,(760) 253-2121,N/A,N/A,HotelsMotelsLodging,N/A
Americas Best Value Inn & Suites,(714) 776-2815,N/A,N/A,HotelsMotelsLodging,N/A
Perramont Hotel,(415) 863-3222,N/A,N/A,Hotels,
Travelodge by Wyndham Culver City,(310) 853-5707,N/A,N/A,HotelsLodgingMotels,N/A
European Hostel,(304) 268-8981,N/A,N/A,Hotels,N/A
Carlton Motor Lodge,(818) 763-3515,N/A,N/A,HotelsMotelsLodging,
Royal Copenhagen Inn,(805) 688-5561,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
Star-Liter Motor Hotel,(661) 327-8465,N/A,N/A,HotelsMotels,N/A
The Villa Inn,(714) 761-3111,N/A,N/A,HotelsLodgingMotels,N/A
Alder Inn,(530) 544-4485,N/A,N/A,HotelsMotelsLodging,N/A
The Sandman Hotel,(707) 293-2100,N/A,N/A,HotelsMotelsLodging,
Artists' Inn,(626) 799-5668,N/A,N/A,HotelsBed & Breakfast & Inns,N/A
Motel 6,(408) 295-0159,N/A,N/A,HotelsMotelsLodging,
Dutch Flat Hotel,(530) 389-2698,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Motel 6,(714) 956-9690,N/A,N/A,HotelsMotelsLodging,N/A
Travel Inn North Hills Los Angeles,(818) 894-5721,N/A,N/A,HotelsMotelsLodging,
Desert Paradise Resort Hotel,(760) 320-5650,N/A,N/A,HotelsResortsLodging,N/A
Royal Inn,(714) 995-7018,N/A,N/A,HotelsLodgingMotels,N/A
Pacific Shores Inn,(805) 772-4435,N/A,N/A,HotelsLodgingMotels,N/A
"Villa Montes Hotel, Ascend Hotel Collection",(650) 745-0111,N/A,N/A,HotelsLodgingRestaurants,N/A
Travelodge by Wyndham Berkeley,(510) 295-2297,N/A,N/A,HotelsLodgingMotels,N/A
Sunset Inn Yosemite River Cabin,(209) 962-4360,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Tahoe Vista Inn & Marina,(530) 546-7662,N/A,N/A,HotelsResorts,N/A
DoubleTree by Hilton Hotel Irvine - Spectrum,(949) 471-8888,N/A,N/A,HotelsConvention Services & FacilitiesBanquet Halls & Reception Facilities,N/A
Economy Inn,(909) 888-5775,N/A,N/A,HotelsLodgingMotels,N/A
Akua Motor Inn,(714) 871-2830,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
Beachrunners Inn,(562) 856-0202,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Wine Valley Inn & Cottages,(805) 688-2111,N/A,N/A,HotelsLodgingMotels,N/A
Latino's Express,(510) 436-7933,N/A,N/A,Hotels,N/A
Inn of Long Beach,(562) 435-3791,N/A,N/A,HotelsLodgingMotels,N/A
Vagabond Inn Executive - Pasadena,(626) 449-3170,N/A,N/A,HotelsLodgingMotels,N/A
Torch Lite Inn,(831) 426-7575,N/A,N/A,HotelsLodging,
Bodega Harbor Inn,(707) 875-3594,N/A,N/A,HotelsMotelsLodging,
Travelodge by Wyndham Victorville,(760) 241-7200,N/A,N/A,HotelsLodgingMotels,N/A
Motel 6,(831) 753-1711,N/A,N/A,HotelsMotelsLodging,N/A
Milla Motel,(626) 284-9172,N/A,N/A,HotelsMotelsLodging,
Aristocrat Motel,(626) 960-1195,N/A,N/A,HotelsMotelsLodging,N/A
Madison Inn,(916) 331-1483,N/A,N/A,Hotels,N/A
Days Inn by Wyndham San Bernardino,(909) 881-1702,N/A,N/A,HotelsMotelsLodging,
Executive Suites Inn,(714) 892-0298,N/A,N/A,HotelsLodgingMotels,N/A
Mojave Lodge,(661) 824-2463,N/A,N/A,HotelsMotels,N/A
Lagonita Lodge,(909) 866-6531,N/A,N/A,HotelsResortsLodging,N/A
The Bed and Breakfast Inn at La Jolla,(858) 456-2066,N/A,N/A,HotelsBed & Breakfast & Inns,N/A
Studio 6,(559) 783-2803,N/A,N/A,Hotels,N/A
Villa Capri by the Sea,(619) 435-4137,N/A,N/A,HotelsLodgingResorts,N/A
Valley Motel,(925) 686-3600,N/A,N/A,HotelsLodgingMotels,N/A
Red Lion Hotel Eureka,(707) 445-0844,N/A,N/A,HotelsCorporate LodgingParty & Event Planners,
Embassy Suites by Hilton San Rafael Marin County,(415) 499-9222,N/A,N/A,HotelsLodging,N/A
Adobe Inn,(805) 549-0321,N/A,N/A,Hotels,N/A
Vagabond Inn,(562) 698-9701,N/A,N/A,HotelsLodgingMotels,N/A
Renaissance Apartment Homes,(559) 277-8002,N/A,N/A,Hotels,N/A
Inn at Palm Springs,(760) 832-6003,N/A,N/A,HotelsLodging,N/A
Royal Inn,(650) 755-0724,N/A,N/A,HotelsBed & Breakfast & InnsMotels,N/A
Pinecrest Chalet,(209) 965-3276,N/A,N/A,HotelsResortsLodging,N/A
San Francisco Bay Hotel Collection,(415) 273-4000,N/A,N/A,Hotels,N/A
Dynasty Inn,(310) 715-6888,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
Lido Palms Spa,(760) 329-6033,N/A,N/A,HotelsDay SpasResorts,N/A
Luxe Calistoga,(707) 942-9797,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Park Manor Motel,(760) 356-2993,N/A,N/A,HotelsMotels,
Best Hotel Needles,(760) 326-4472,N/A,N/A,HotelsMotelsLodging,N/A
Motel 6,(805) 927-8691,N/A,N/A,HotelsMotelsLodging,N/A
Extended Stay America,(714) 799-4887,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Renaissance 21,(310) 276-3046,N/A,N/A,Hotels,N/A
Rodeway Inn,(530) 541-7900,N/A,N/A,HotelsMotelsLodging,N/A
Ventura Beach House Motel,(805) 643-2127,N/A,N/A,HotelsLodgingMotels,
Morro Shores Inn and Suites,(805) 772-0222,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Linger Longer Resort,(707) 994-6427,N/A,N/A,HotelsResortsMotels,N/A
Motel 6,(510) 793-4848,N/A,N/A,HotelsMotelsLodging,N/A
TownePlace Suites by Marriott,(650) 593-4100,N/A,N/A,HotelsCorporate LodgingLodging,N/A
Gateway Lodge,(831) 394-6606,N/A,N/A,HotelsMotelsLodging,N/A
The Pacific Motel,(805) 995-3670,N/A,N/A,HotelsLodgingMotels,N/A
Golden Tower Motel,(213) 568-3467,N/A,N/A,HotelsMotelsLodging,N/A
Valley View Inn,(909) 877-5880,N/A,N/A,HotelsBed & Breakfast & InnsMotels,
Downey Inn,(562) 862-5050,N/A,N/A,HotelsLodgingMotels,
Waters Edge Hotel,(415) 789-5999,N/A,N/A,HotelsLodgingBed & Breakfast & Inns,N/A
Brookhurst Plaza Inn,(714) 999-1220,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
America's Best Value Inn,(510) 675-0128,N/A,N/A,HotelsMotelsLodging,N/A
Sandpiper Lodge,(805) 687-5326,N/A,N/A,HotelsMotelsLodging,N/A
Abbey House Inn,(530) 795-5870,N/A,N/A,HotelsBed & Breakfast & InnsLodging,N/A
Hampton Inn by Hilton Los Angeles Airport,(310) 846-3200,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Travel Inn,(530) 926-4617,N/A,N/A,HotelsMotelsHotels-Apartment,
Calimesa Inn,(909) 795-2536,N/A,N/A,HotelsMotelsLodging,
Orange Tree Inn,(805) 569-1521,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
Inn at Truckee,(530) 587-8888,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
Pepperwood Motel,(707) 459-2231,N/A,N/A,HotelsMotelsLodging,N/A
Americas Best Value Inn,(818) 366-5901,N/A,N/A,HotelsMotelsLodging,N/A
Residence Inn Oxnard River Ridge,(805) 278-2200,N/A,N/A,HotelsLodging,
Economy Inn,(530) 246-9803,N/A,N/A,HotelsMotelsLodging,N/A
Tarsadia Hotel,(714) 708-6000,N/A,N/A,HotelsLodging,N/A
California Hotel,(510) 655-7254,N/A,N/A,HotelsLodging,N/A
Howard Johnson,(408) 244-9610,N/A,N/A,HotelsLodgingCorporate Lodging,N/A
Hyland Motel Van Nuys,(818) 781-2780,N/A,N/A,HotelsMotelsBed & Breakfast & Inns,N/A
Travelodge by Wyndham Sacramento / Rancho Cordova,(916) 245-1977,N/A,N/A,HotelsMotelsLodging,
Motel 6,(951) 735-6408,N/A,N/A,HotelsMotelsLodging,N/A
Masterpiece Hotel,(805) 772-5633,N/A,N/A,HotelsLodgingMotels,
Motel 6,(760) 327-4200,N/A,N/A,HotelsMotelsLodging,N/A
Town House Motel,(530) 343-1621,N/A,N/A,HotelsMotels,N/A
Shirley Hotel,(415) 928-3353,N/A,N/A,HotelsLodging,N/A
Joseph House Inn Inc,(760) 872-3389,N/A,N/A,HotelsBed & Breakfast & Inns,N/A
Pine Knot Guest Ranch,(909) 866-6500,N/A,N/A,HotelsLodgingMotels,N/A
Corona Motel,(818) 764-7311,N/A,N/A,HotelsMotelsLodging,N/A
Motel 6,(530) 221-1800,N/A,N/A,HotelsMotelsLodging,N/A
Hilton Garden Inn Cupertino,(408) 777-8787,N/A,N/A,HotelsLodging,
Ocean Lodge Beach Hotel,(310) 451-4146,N/A,N/A,HotelsLodging,N/A
