Business Name,Phone,Street Address,Locality,Category,Rating
Beach Blanket Babylon,(415) 421-4222,N/A,N/A,"Night ClubsTheatresHalls, Auditoriums & Ballrooms",
The Parlour Room,(323) 463-0609,N/A,N/A,Entertainment Agencies & BureausFamily & Business EntertainersAmusement Places & Arcades,N/A
Munky Mixology,(424) 206-3805,N/A,N/A,Family & Business EntertainersBarsBeverages,N/A
Pintello Comedy Theater,(408) 337-1599,N/A,N/A,Family & Business EntertainersTheatresComedy Clubs,N/A
101 Party Production,(619) 993-7633,N/A,N/A,Disc JockeysNight ClubsWedding Music & Entertainment,N/A
callahan podcast,(916) 905-3005,N/A,N/A,Family & Business EntertainersAudio-Visual Creative ServicesComedy Clubs,
Made Up Theatre,(510) 573-3633,N/A,N/A,Entertainment Agencies & BureausTheatresEducational Services,N/A
KP Exotic Enertainment - CLOSED,(562) 685-1312,N/A,N/A,Entertainment Agencies & BureausNight ClubsBars,N/A
CA Sound Services,(209) 648-5446,N/A,N/A,Disc JockeysEntertainment Agencies & BureausNight Clubs,N/A
Clifford Hall Comedy,(559) 285-9393,N/A,N/A,"Family & Business EntertainersSpeakers, Lectures & SeminarsComedy Clubs",N/A
Bormik Productions,(213) 623-5273,N/A,N/A,"Entertainment Agencies & BureausComedy ClubsProduction Companies-Film, TV, Radio, Etc",N/A
Diablo Valley Bowl,(925) 349-5622,N/A,N/A,Night ClubsParty & Event PlannersChildren's Party Planning & Entertainment,N/A
nu-salt laser light shows international,(619) 742-8981,N/A,N/A,Night ClubsParty & Event PlannersLighting Consultants & Designers,
The Paper Wing Theatre Company,(831) 905-5684,N/A,N/A,Night ClubsTheatresTheatrical Managers & Producers,N/A
Hip Hop on the Green Productions,(888) 887-0879,N/A,N/A,Entertainment Agencies & BureausNight ClubsArtists Agents,N/A
Silver Reign,(310) 479-1500,N/A,N/A,Night ClubsGentlemen's ClubAdult Entertainment,N/A
Messhall Kitchen,(323) 660-6377,N/A,N/A,Night ClubsDinner TheatersCaterers,
In Motion Improv,(510) 397-9584,N/A,N/A,Family & Business EntertainersTheatresComedy Clubs,N/A
Emugu Corporation,(650) 383-8620,N/A,N/A,Family & Business EntertainersInternet Products & ServicesMovie Theaters,N/A
Cassandra Show Imitadores Travesti Los Angeles CA.,(818) 397-0800,N/A,N/A,Family & Business EntertainersParty & Event PlannersComedy Clubs,
The Killer Dueling Pianos,(443) 695-4978,N/A,N/A,Family & Business EntertainersWedding Music & EntertainmentBars,
Disney/pixar's HD,(510) 365-7426,N/A,N/A,Entertainment Agencies & BureausMovie TheatersMusic Producers,N/A
Crazy Horse Gentlemen's Club,(415) 771-6259,N/A,N/A,"Night ClubsTheatresHalls, Auditoriums & Ballrooms",N/A
