Business Name,Phone,Street Address,Locality,Category,Rating
A B E Auto Salvage,(610) 807-9700,N/A,N/A,Auto Repair & ServiceAutomobile SalvageAutomobile Accessories,N/A
"Carr's Tire & Automotive Specialists, Inc.",(267) 227-1035,N/A,N/A,"Auto Repair & ServiceTire Recap, Retread & RepairWheels-Aligning & Balancing",N/A
Tires Plus,(610) 624-4927,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesWheel Alignment-Frame & Axle Servicing-Automotive,N/A
Tires Plus,(215) 543-6624,N/A,N/A,Auto Repair & ServiceTire DealersAutomobile Diagnostic Service,N/A
Tires Plus,(215) 458-5672,N/A,N/A,Auto Repair & ServiceAutomotive Tune Up ServiceBrake Repair,
Tires Plus,(610) 601-5029,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Diagnostic Service,N/A
Tires Plus,(717) 216-4043,N/A,N/A,Auto Repair & ServiceAutomotive Tune Up ServiceBrake Repair,N/A
Rydon Auto Glass & Upholstery,(215) 677-2770,N/A,N/A,Auto Repair & ServiceBoat Equipment & SuppliesAutomobile Upholstery Cleaning,
"Automotive Excellence, Inc.",(844) 329-8369,N/A,N/A,Auto Repair & ServiceAuto TransmissionTire Dealers,N/A
Pancake Towing,(724) 222-4313,N/A,N/A,Auto Repair & ServiceDemolition ContractorsGeneral Contractors,
Tires Plus,(717) 205-2644,N/A,N/A,Auto Repair & ServiceTire DealersAutomobile Diagnostic Service,N/A
B & R Automotive Refinishing & Collision,(610) 298-3122,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & Painting,N/A
Keener Tire Service,(717) 367-7361,N/A,N/A,Auto Repair & ServiceWheels-Aligning & BalancingAutomobile Accessories,
Shealer's Garage,(844) 796-9513,N/A,N/A,Auto Repair & ServiceAuto TransmissionBrake Repair,N/A
Young's Garage Inc.,(610) 696-6979,N/A,N/A,Auto Repair & ServiceAuto Oil & LubeBrake Repair,N/A
Tires Plus,(610) 601-5033,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesTire Dealers,N/A
Paoli Auto Repair,(610) 644-2060,N/A,N/A,Auto Repair & ServiceEmission Repair-Automobile & TruckBrake Repair,
Wilson's Auto Repair,(724) 705-1024,N/A,N/A,Auto Repair & ServiceBrake RepairAutomobile Inspection Stations & Services,N/A
Tire & Service Professionals INC,(814) 849-7351,N/A,N/A,Auto Repair & ServiceTire DealersAuto Oil & Lube,N/A
Ken Marchio Auto Body,(717) 637-9598,N/A,N/A,Auto Repair & ServiceCondominiumsAutomobile Restoration-Antique & Classic,N/A
Tires Plus,(610) 601-5031,N/A,N/A,Auto Repair & ServiceBrake RepairAutomobile Diagnostic Service,N/A
Bowman's Auto Repair,(724) 602-0064,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAuto Transmission,N/A
Tires Plus,(610) 726-1127,N/A,N/A,Auto Repair & ServiceWheel Alignment-Frame & Axle Servicing-AutomotiveAutomotive Tune Up Service,N/A
H & F Tire Service,(610) 326-2326,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesTire Dealers,N/A
Gsell D A Heating & Air Conditioning,(717) 360-1150,N/A,N/A,Auto Repair & ServiceProfessional EngineersConstruction Engineers,
Advanced Collision,(570) 426-7204,N/A,N/A,Auto Repair & ServiceUsed Car DealersWheels-Aligning & Balancing,N/A
Tires Plus,(215) 666-0888,N/A,N/A,Auto Repair & ServiceAutomobile Diagnostic ServiceAutomotive Tune Up Service,N/A
Car Stereo One,(724) 537-9255,N/A,N/A,Auto Repair & ServiceTelevision & Radio StoresAutomobile Parts & Supplies,
Atlas Auto Recycling,(215) 368-3232,N/A,N/A,Auto Repair & ServiceTowingAutomobile Accessories,
Tri-Tech Auto Repair Center,(724) 972-0391,N/A,N/A,Auto Repair & ServiceAutomobile Diagnostic ServiceAutomobile Inspection Stations & Services,N/A
Edmondson's Service Center Inc,(223) 285-5023,N/A,N/A,Auto Repair & ServiceAuto Oil & LubeTire Dealers,
Glenolden Service Ctr,(267) 520-4652,N/A,N/A,Auto Repair & ServiceBrake RepairAutomobile Inspection Stations & Services,N/A
Tires Plus,(717) 260-3453,N/A,N/A,Auto Repair & ServiceTire DealersBrake Repair,N/A
H & F Tire,(484) 258-2960,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Inspection Stations & Services,N/A
Clean Sweep Chimney Services,(717) 259-7037,N/A,N/A,Auto Repair & ServiceBuilding ContractorsCleaning Contractors,N/A
Reliable Auto Enterprises,(484) 363-4041,N/A,N/A,Auto Repair & ServiceProfessional EngineersConstruction Engineers,N/A
Auto Glass Shop,(570) 454-3141,N/A,N/A,Auto Repair & ServiceWindowsFine Art Artists,N/A
J R Burkholder Auto Body Inc,(717) 768-3775,N/A,N/A,Auto Repair & ServiceDent RemovalAutomobile Body Repairing & Painting,N/A
B & G Auto & Towing,(570) 234-0140,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Inspection Stations & Services,N/A
County Auto LLC,(484) 462-4764,N/A,N/A,Auto Repair & ServiceEmission Repair-Automobile & TruckAutomobile Electric Service,N/A
Tires Plus,(610) 981-2336,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesWheel Alignment-Frame & Axle Servicing-Automotive,N/A
Tires Plus,(610) 601-5032,N/A,N/A,Auto Repair & ServiceAutomobile Air Conditioning Equipment-Service & RepairMufflers & Exhaust Systems,N/A
Marine Plus LLC,(717) 575-3626,N/A,N/A,Auto Repair & ServiceBuilding SpecialtiesDock Builders,N/A
Dave's Service Center Auto Repair in Ivyland,(267) 220-2340,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesWheels-Aligning & Balancing,N/A
H & B NAPA Auto Care,(610) 929-4724,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Air Conditioning Equipment,N/A
Erie County Notary,(814) 664-9352,N/A,N/A,Auto Repair & ServiceVehicle License & RegistrationLicense Services,N/A
Scotty's Service,(724) 798-0077,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Body Repairing & Painting,N/A
Music & Video Express,(570) 228-2435,N/A,N/A,Auto Repair & ServiceConsumer ElectronicsKitchen Accessories,N/A
Valley Heating & AC,(724) 941-9793,N/A,N/A,Auto Repair & ServiceHeating Contractors & SpecialtiesProfessional Engineers,N/A
Buck's County Auto Care Inc,(215) 249-1977,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomotive Roadside Service,N/A
To The Limit Motorsportz,(724) 360-4043,N/A,N/A,Auto Repair & ServiceWindowsTruck Equipment & Parts,N/A
H & F  Tire Service,(717) 316-0822,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Parts & Supplies,N/A
Mr. Muffler Auto Service Center,(814) 695-2227,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesBrake Repair,
Jim Brooks Auto Body,(724) 647-2038,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingCommercial Auto Body Repair,N/A
Shartzer Auto Wrecker,(724) 329-5523,N/A,N/A,Auto Repair & ServiceGeneral ContractorsTruck Equipment & Parts,
Heritage Collision & Auto Body LLC,(717) 462-4993,N/A,N/A,Auto Repair & ServiceWheels-Aligning & BalancingWindshield Repair,N/A
Rupp Automotive Inc,(267) 636-9375,N/A,N/A,Auto Repair & ServiceGas StationsAuto Oil & Lube,N/A
Milez Garage,(610) 459-9477,N/A,N/A,Auto Repair & ServiceAuto Oil & LubeBrake Repair,N/A
West Chester Recycling,(610) 696-1054,N/A,N/A,Auto Repair & ServiceMetalsRecycling Equipment & Services,N/A
Oxford Mobil,(484) 756-4445,N/A,N/A,Auto Repair & ServiceAutomotive Tune Up ServiceAutomobile Diagnostic Service Equipment-Service & Repair,N/A
TLV Repair & Towing Inc,(717) 601-2269,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesMufflers & Exhaust Systems,N/A
Tires Plus,(717) 216-4864,N/A,N/A,Auto Repair & ServiceAutomobile Diagnostic ServiceAutomobile Parts & Supplies,N/A
Tires Plus,(215) 543-6733,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAuto Oil & Lube,N/A
Tires Plus,(717) 472-8966,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesMufflers & Exhaust Systems,N/A
Tires Plus,(610) 601-5028,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAuto Oil & Lube,
Todd Auto Body,(717) 496-0898,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Body Repairing & Painting,
Schweikert's Auto Service,(484) 214-1776,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Air Conditioning Equipment,
All-Kar Service Center,(484) 544-4376,N/A,N/A,Auto Repair & ServiceAutomobile Air Conditioning Equipment-Service & RepairAutomobile Inspection Stations & Services,N/A
"Patriot Towing & Transport, DBA St. Denis Towing",(717) 285-0100,N/A,N/A,Auto Repair & ServiceRiggersWrecker Service Equipment,
Paul B Wood Tires,(484) 273-0235,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Inspection Stations & Services,N/A
Briggs Tire Service,(866) 484-8950,N/A,N/A,"Auto Repair & ServiceAutomobile Parts & SuppliesTire Recap, Retread & Repair",N/A
Eaton's Automotive Inc,(814) 474-8006,N/A,N/A,"Auto Repair & ServiceGlass-Auto, Plate, Window, EtcBrake Repair",N/A
Berlin Oil Company,(814) 267-8082,N/A,N/A,Auto Repair & ServiceTruckingShipping Services,N/A
Budman Auto Body,(272) 483-7006,N/A,N/A,Auto Repair & Service,N/A
Csencsits Auto Service,(484) 244-2689,N/A,N/A,Auto Repair & Service,
Tires Plus,(610) 601-5030,N/A,N/A,Auto Repair & ServiceAutomotive Tune Up ServiceWheel Alignment-Frame & Axle Servicing-Automotive,N/A
Tommy's Transmission,(412) 516-2963,N/A,N/A,Auto Repair & ServiceBrake RepairAuto Transmission,
Mohney's Towing,(724) 349-8778,N/A,N/A,Auto Repair & ServiceMarine ServicesMarine Towing,N/A
SMS Inc,(484) 352-2304,N/A,N/A,"Truck Equipment, Parts & Accessories-Wholesale & ManufacturersTruck Equipment & PartsNo Internet Heading Assigned",N/A
Chambersburg Auto Repair Service,(223) 345-3372,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesAutomobile Inspection Stations & Services,N/A
Shetron's Tire Service,(717) 532-6448,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesWheels-Aligning & Balancing,
Leger Auto,(412) 828-4181,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesElectric Equipment & Supplies,N/A
O'Neill's Auto Body,(215) 887-2888,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesWheels-Aligning & Balancing,N/A
Auto Collision Expert Llc,(724) 754-3011,N/A,N/A,Auto Repair & ServiceAutomobile Body Shop Equipment & Supply-Wholesale & ManufacturersAutomobile Body Shop Equipment & Supplies,N/A
Roxy Auto Body Inc.,(215) 242-2111,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesWindshield Repair,N/A
Jim Weiss Auto Body,(844) 919-5562,N/A,N/A,Auto Repair & ServiceAutomobile Body Shop Equipment & SuppliesAutomobile Repairing & Service-Equipment & Supplies,
Wheelers Clover Mill Repair,(484) 694-0532,N/A,N/A,Auto Repair & ServiceAutomobile Repairing & Service-Equipment & SuppliesTire Dealers,
Volpe's Auto Body,(610) 565-1164,N/A,N/A,Auto Repair & ServiceTruck Service & RepairAutomobile Body Repairing & Painting,N/A
Meenan Transmission Inc,(844) 818-4362,N/A,N/A,Auto Repair & ServiceTruck AccessoriesAuto Transmission,
GNB Auto Body,(610) 279-6324,N/A,N/A,Auto Repair & ServiceTruck Service & RepairAutomobile Body Repairing & Painting,
Zimmers Service Center Inc,(814) 622-3600,N/A,N/A,"Auto Repair & ServiceTruck Equipment, Parts & Accessories-Wholesale & ManufacturersTruck Service & Repair",N/A
CV Diesel Sales & Service Inc,(223) 345-3473,N/A,N/A,Auto Repair & ServiceAuto Oil & LubeAir Conditioning Service & Repair,N/A
"Hornak Sales & Service, Inc.",(724) 962-2722,N/A,N/A,Auto Repair & ServiceTruck Service & RepairAutomobile Inspection Stations & Services,N/A
Mower Tech at Your Doorstep,(610) 721-7020,N/A,N/A,Auto Repair & ServiceAuto Engine RebuildingIndustrial Equipment & Supplies,
Del's Truck & Auto Repair LLC,(814) 735-2022,N/A,N/A,Auto Repair & ServiceAir Cargo & Package Express ServiceShipping Services,N/A
Witmer Automotive LLC,(717) 240-9500,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesTruck Service & Repair,N/A
Charlie's Repair Service,(717) 846-8386,N/A,N/A,Auto Repair & ServiceTruck TrailersTrailers-Repair & Service,N/A
Tim's Auto Repairs,(267) 224-3402,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & Services,N/A
Bik's Auto Collision,(717) 737-6500,N/A,N/A,Auto Repair & ServiceEmissions Inspection StationsWheels-Aligning & Balancing,N/A
"Huber's Auto Group, Inc.",(223) 265-3004,N/A,N/A,Auto Repair & ServiceNew Car DealersAutomobile Parts & Supplies,
Embody's Sunoco Svc Ctr,(610) 705-7802,N/A,N/A,Auto Repair & ServiceAuto TransmissionBrake Repair,N/A
Busch Bros Tire Service Inc,(412) 351-5342,N/A,N/A,Auto Repair & ServiceTire DealersAutomobile Body Repairing & Painting,N/A
Yorkshire Garage & Auto Sales,(717) 850-3244,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & Painting,
Crest Collision,(717) 264-7030,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & Painting,N/A
Ace Transmission,(215) 326-0238,N/A,N/A,Auto Repair & ServiceAutomobile AccessoriesAutomobile Parts & Supplies,N/A
Dettwiler Brothers Repair,(717) 913-5353,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesEmissions Inspection Stations,N/A
Galley's Auto Service,(724) 806-1129,N/A,N/A,Auto Repair & ServiceEngine Rebuilding & ExchangeAutomobile Body Repairing & Painting,N/A
STEW'S TIRE CENTER,(610) 735-2626,N/A,N/A,Auto Repair & ServiceAutomobile AccessoriesAutomobile Parts & Supplies,N/A
T & H Automotive Inc,(484) 544-7026,N/A,N/A,Auto Repair & ServiceAir Conditioning Contractors & SystemsAutomobile Parts & Supplies,N/A
Ron Scott Auto Body,(412) 828-0083,N/A,N/A,Auto Repair & ServiceWheels-Aligning & BalancingAutomobile Body Repairing & Painting,N/A
EDDIE'S COLLECTIBLES,(814) 838-9012,N/A,N/A,Auto Repair & ServiceTowingTowing Equipment,
The Small Car Center,(570) 599-1329,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesWheels-Aligning & Balancing,N/A
S & S Auto Salvage,(814) 536-2249,N/A,N/A,Auto Repair & ServiceAutomobile AccessoriesNew Car Dealers,
Carl's Auto Body Inc,(717) 545-9754,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & Painting,
Greentree Auto Body,(412) 546-4857,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & Painting,N/A
Budget Transmissions,(412) 882-9245,N/A,N/A,Auto Repair & ServiceAuto Transmission,
Roan's Body Shop,(814) 234-1180,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & Painting,N/A
Scott's Auto Service Center,(724) 890-4391,N/A,N/A,Auto Repair & ServiceWheels-Aligning & BalancingAutomobile Parts & Supplies,N/A
Ruscitti & Decker Auto Service Inc,(814) 923-0414,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Accessories,N/A
Jim Gormley Automotive,(412) 653-7121,N/A,N/A,Auto Repair & ServiceEmissions Inspection StationsWheels-Aligning & Balancing,N/A
Ras Auto Body Inc,(814) 453-6185,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingEmissions Inspection Stations,N/A
Hoffman Dave Auto Repair,(484) 921-0715,N/A,N/A,Auto Repair & ServiceTowingAutomobile Inspection Stations & Services,N/A
Kens Transmission Inc,(484) 326-3757,N/A,N/A,Auto Repair & ServiceEmissions Inspection StationsAuto Transmission,N/A
McMillen's Car Care Detailing And Repair Center,(814) 923-0636,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Detailing,N/A
Mann's Towing & Road Service,(610) 326-6560,N/A,N/A,Auto Repair & ServiceTowing,
Interstate Garage Doors,(717) 258-0880,N/A,N/A,"Auto Repair & ServiceDoors, Frames, & AccessoriesOverhead Doors",N/A
Auto Doctor Of Warminster Inc,(267) 445-2041,N/A,N/A,Auto Repair & ServiceTire DealersAuto Transmission,
Carl And Scotts Automotive,(717) 689-4051,N/A,N/A,Auto Repair & ServiceNew Car DealersUsed Car Dealers,
Pasquariello Auto Shop,(877) 700-3351,N/A,N/A,Auto Repair & ServiceBrake RepairAuto Transmission,
Smittys Towing LLC,(814) 590-5670,N/A,N/A,Auto Repair & ServiceTowing,N/A
Albert DeAugustine - Electric Contractor,(412) 546-3497,N/A,N/A,Auto Repair & ServiceElectric Equipment & SuppliesHome Repair & Maintenance,N/A
Yarnall's Garage Inc,(610) 439-9101,N/A,N/A,Auto Repair & ServiceBrake RepairAutomobile Inspection Stations & Services,N/A
Mike Snyder's Service Center,(717) 900-5354,N/A,N/A,Auto Repair & ServiceEmissions Inspection StationsAutomobile Body Repairing & Painting,N/A
Kerrigan Automotive,(267) 899-6156,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAuto Oil & Lube,
Myers G A Body Shop,(717) 776-7023,N/A,N/A,Auto Repair & ServiceTowingAutomobile Body Repairing & Painting,N/A
J&K's LOCKSMITHING,(717) 545-3665,N/A,N/A,Auto Repair & ServiceLocksmiths Equipment & SuppliesTowing,N/A
Eastern Glass Tint Co,(610) 373-7979,N/A,N/A,Auto Repair & ServiceGlass Coating & Tinting MaterialsShutters,
Uneeda Tire Company,(724) 647-2652,N/A,N/A,Auto Repair & ServiceAuto Oil & LubeTire Dealers,N/A
Murante Auto Repair LLC,(484) 291-1984,N/A,N/A,Auto Repair & ServiceAir Conditioning Contractors & SystemsAutomobile Parts & Supplies,N/A
N E Small Engine & Generator,(814) 575-2053,N/A,N/A,Auto Repair & ServiceEngine Rebuilding & Exchange,N/A
L & L Quik Lube Inc,(724) 686-1784,N/A,N/A,Auto Repair & ServiceAuto Oil & Lube,N/A
Moon's II Import Auto Repair,(717) 528-2855,N/A,N/A,Auto Repair & ServiceAir Conditioning Contractors & SystemsAutomobile Parts & Supplies,
Whitmoyer Auto Group,(223) 244-7298,N/A,N/A,Auto Repair & ServiceUsed Car DealersNew Car Dealers,N/A
Pensingers Service Station,(223) 543-4010,N/A,N/A,Auto Repair & ServiceTowingAutomobile Parts & Supplies,N/A
Daves Autow,(814) 796-6171,N/A,N/A,Auto Repair & ServiceTowing,N/A
Savitski's Auto Repair,(570) 931-4586,N/A,N/A,Auto Repair & ServiceAutomobile Diagnostic ServiceWheels-Aligning & Balancing,
Smith Bros Garage,(717) 759-4300,N/A,N/A,Auto Repair & ServiceTowingBrake Repair,N/A
Enck's Sunoco Service Station,(717) 789-1285,N/A,N/A,Auto Repair & ServiceGas StationsCar Wash,N/A
Rick's Clean Car Systems,(717) 610-1523,N/A,N/A,Auto Repair & ServiceCleaning ContractorsReal Estate Consultants,N/A
Dayne's Automotive Center,(717) 707-7588,N/A,N/A,Auto Repair & ServiceVehicle License & RegistrationTowing,N/A
Highwood Auto Repair,(814) 630-6086,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Inspection Stations & Services,N/A
Carson's Southside Auto & Tire,(717) 947-3934,N/A,N/A,Auto Repair & ServiceAutomobile Inspection Stations & ServicesAutomobile Body Repairing & Painting,N/A
Rumberger's Gulf,(833) 259-3177,N/A,N/A,Auto Repair & ServiceGas StationsTowing,
Hill Auto Service,(814) 290-6468,N/A,N/A,Auto Repair & ServiceAuto TransmissionTire Dealers,
Stan's Automotive Service Center,(484) 370-4754,N/A,N/A,Auto Repair & ServiceBrake Repair,N/A
Shockey Dave Auto Body,(717) 762-7106,N/A,N/A,Auto Repair & ServiceUsed Car DealersAutomobile Body Repairing & Painting,N/A
South Hills Transmission,(412) 732-6614,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & PaintingTowing,N/A
Freedom Tire,(814) 696-0259,N/A,N/A,Auto Repair & ServiceWheels-Aligning & BalancingAutomobile Parts & Supplies,N/A
Van Campen Dodge Chrysler Suzuki Jeep,(272) 236-3972,N/A,N/A,Auto Repair & ServiceNew Car DealersUsed Car Dealers,
Globe Airport Parking,(412) 714-6059,N/A,N/A,Auto Repair & ServiceCarportsParking Lots & Garages,N/A
Greco's Service Station,(570) 554-9152,N/A,N/A,Auto Repair & ServiceWheels-Aligning & BalancingGas Stations,N/A
Shippensburg Autobody,(717) 860-8078,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & Painting,N/A
Sanko's Transmissions,(814) 913-0329,N/A,N/A,Auto Repair & ServiceElectric Equipment & SuppliesAutomobile Accessories,N/A
Doylestown Sunoco Ultra Service Center,(267) 224-3160,N/A,N/A,Auto Repair & ServiceGas Stations,N/A
Brick Yard Automotive,(412) 550-7147,N/A,N/A,Auto Repair & ServiceWheels-Aligning & BalancingAutomobile Body Repairing & Painting,N/A
Adams Garage,(724) 893-2025,N/A,N/A,Auto Repair & ServiceAutomobile Parts & SuppliesAutomobile Inspection Stations & Services,
Spina & Adams Collision Service,(610) 666-7979,N/A,N/A,Auto Repair & ServiceAutomobile Body Repairing & Painting,N/A
Boffo Motors Inc,(724) 647-2644,N/A,N/A,Auto Repair & ServiceAutomobile Restoration-Antique & ClassicAntique & Classic Cars,N/A
