Business Name,Phone,Street Address,Locality,Category,Rating
Bryden Electricians,(646) 274-5630,N/A,N/A,ElectriciansLighting Equipment-EmergencyLighting Contractors,N/A
Hurtado Electrical,(646) 274-6086,N/A,N/A,Electricians,N/A
Jake's Electricians,(646) 274-5876,N/A,N/A,Electricians,N/A
St Nicholas Electric,(646) 274-5860,N/A,N/A,ElectriciansElectric FusesLighting Fixtures,N/A
Kunz Electrical Services,(646) 274-5864,N/A,N/A,Electricians,N/A
Beebe Electric,(646) 274-5230,N/A,N/A,Electricians,N/A
Ralph Best Electric,(646) 871-3771,N/A,N/A,Electricians,N/A
Gaven's Electrical Co,(646) 871-3754,N/A,N/A,Electricians,N/A
Castillo Electrical Service,(646) 871-3767,N/A,N/A,ElectriciansInspection ServiceSmoke Detectors & Alarms,N/A
MRJ Global Corp,(917) 743-8066,N/A,N/A,Electricians,N/A
Vickers Electric,(646) 717-8973,N/A,N/A,ElectriciansElectrical EngineersLighting Fixtures,N/A
Empire One Power,(212) 233-1775,N/A,N/A,ElectriciansElectric Companies,N/A
Hugh O Kane Electric,(212) 334-0847,N/A,N/A,ElectriciansElectric Companies,N/A
Raid Power,(212) 858-7522,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(212) 962-2769,N/A,N/A,ElectriciansElectric Companies,N/A
US Power Generating,(718) 765-2280,N/A,N/A,ElectriciansElectric Companies,N/A
Power Merchants Group,(212) 668-3700,N/A,N/A,ElectriciansElectric CompaniesUtility Companies,N/A
Difazio Power & Electric,(212) 675-3432,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(800) 609-4488,N/A,N/A,ElectriciansElectric CompaniesGas Companies,N/A
Witbe Inc,(212) 229-2160,N/A,N/A,ElectriciansElectric Companies,N/A
J M Planche,(212) 229-2160,N/A,N/A,ElectriciansElectric Companies,N/A
Cooper Electric Supply Company,(212) 524-5996,N/A,N/A,ElectriciansElectric Companies,N/A
Axcel Electric Co Inc,(212) 594-6494,N/A,N/A,ElectriciansElectric Companies,N/A
Jorden Nash Electric Corp,(212) 563-3455,N/A,N/A,ElectriciansElectric Companies,N/A
Stanco Systems Electrical Contrctng Inc,(212) 629-9207,N/A,N/A,ElectriciansElectric Companies,N/A
Met Electric Inc,(718) 635-2399,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(212) 643-2368,N/A,N/A,ElectriciansElectric Companies,N/A
Romero Electric,(646) 692-9517,N/A,N/A,ElectriciansElectric Companies,N/A
Consolidated Edison Company of New York,(212) 244-2093,N/A,N/A,ElectriciansElectric Companies,N/A
Consolidated Edison Co-NY Inc,(212) 768-0961,N/A,N/A,ElectriciansElectric Companies,N/A
E Fitzgerald Electric Co Inc,(212) 949-9739,N/A,N/A,ElectriciansElectric Companies,N/A
Lewis Power Concepts,(212) 764-4525,N/A,N/A,ElectriciansElectric Companies,N/A
Allan Briteway Elec Contrs,(212) 486-3336,N/A,N/A,ElectriciansElectric Companies,N/A
Schineider Electric,(212) 869-0490,N/A,N/A,ElectriciansElectric Companies,N/A
Caithness Shepherds Flat,(212) 921-9099,N/A,N/A,ElectriciansElectric Companies,N/A
"Consolidated Edison, Inc",(212) 510-7972,N/A,N/A,ElectriciansElectric Companies,N/A
New York Power Authority,(212) 468-6000,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(212) 774-1860,N/A,N/A,ElectriciansElectric Companies,N/A
Verdant Power,(212) 688-3383,N/A,N/A,ElectriciansElectric Companies,N/A
Verdant Power Inc,(212) 888-8887,N/A,N/A,ElectriciansElectric Companies,N/A
"Consolidated Edison, Inc",(646) 882-3659,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(212) 942-8029,N/A,N/A,ElectriciansElectric Companies,N/A
Consolidated Edison Company of New York,(212) 785-8398,N/A,N/A,Electric Companies,N/A
Con Edison,(646) 850-5010,N/A,N/A,Electric Companies,N/A
"TerraForm Power NY Holdings, Inc",(646) 992-2400,N/A,N/A,Electric Companies,N/A
EnPowered USA,(888) 280-0790,N/A,N/A,Electric CompaniesUtility CompaniesEnergy Conservation Products & Services,N/A
Cohezia USA,(212) 785-1855,N/A,N/A,Electric Companies,N/A
"Consolidated Edison, Inc",(646) 476-7418,N/A,N/A,Electric Companies,N/A
Con Edison,(212) 785-8398,N/A,N/A,Electric CompaniesUtility Companies,N/A
High Tech Electric,(212) 924-6394,N/A,N/A,Electric Companies,N/A
Consolidated Edison Co-NY Inc,(212) 982-4660,N/A,N/A,Electric Companies,N/A
Aep,(212) 475-1771,N/A,N/A,Electric Companies,N/A
Gansevoort Coop Corp,(212) 675-1845,N/A,N/A,Electric Companies,N/A
"Consolidated Edison, Inc",(212) 894-9636,N/A,N/A,Electric CompaniesUtility Companies,N/A
Star Power,(212) 792-5708,N/A,N/A,Electric Companies,N/A
Green Mountain Energy Company,(800) 636-5690,N/A,N/A,Electric Companies,N/A
LS Power Development,(212) 615-3420,N/A,N/A,Electric Companies,N/A
D Traynor Electric Corp,(212) 239-1595,N/A,N/A,Electric CompaniesUtility Companies,N/A
Liebert North America Inc,(212) 244-2490,N/A,N/A,Electric Companies,N/A
EcoVolt Power Corporation,(336) 446-9966,N/A,N/A,Electric Companies,N/A
N Y Area,(212) 683-1203,N/A,N/A,Electric Companies,N/A
"Consolidated Edison, Inc",(212) 460-4600,N/A,N/A,Electric Companies,N/A
Consolidated Edison Co-NY Inc,(212) 643-2368,N/A,N/A,Electric Companies,N/A
Utilivisor,(212) 260-4800,N/A,N/A,Electric Companies,N/A
Authority New York Power,(212) 730-1369,N/A,N/A,Electric Companies,N/A
Power Computing,(212) 867-6817,N/A,N/A,Electric Companies,N/A
Bay City Metering,(212) 575-0397,N/A,N/A,Electric Companies,N/A
Advance Electric Concept Inc,(212) 204-6320,N/A,N/A,Electric Companies,N/A
HLM Energy Inc,(212) 351-5003,N/A,N/A,Electric Companies,N/A
Glacial Energy,(646) 237-7803,N/A,N/A,Electric CompaniesUtility ManagementEnergy Conservation Products & Services,N/A
Marubeni Power International Inc,(212) 661-7878,N/A,N/A,Electric Companies,N/A
"Perennial Power Holdings, Inc",(212) 207-0700,N/A,N/A,Electric Companies,N/A
Terra-Gen Power,(646) 829-3900,N/A,N/A,Electric CompaniesUtility Companies,N/A
Bay City Metering,(212) 697-6183,N/A,N/A,Electric Companies,N/A
Linear Electric,(212) 278-0707,N/A,N/A,Electric Companies,N/A
New York Power Authority,(212) 391-8900,N/A,N/A,Electric Companies,N/A
Brain Power,(917) 639-4357,N/A,N/A,Electric Companies,N/A
Gecis,(646) 823-0461,N/A,N/A,Electric Companies,N/A
Atlantic Power Corp,(617) 977-2400,N/A,N/A,Electric Companies,N/A
F Garofalo Electric Co Inc,(212) 246-5342,N/A,N/A,Electric Companies,N/A
Unity Electric Co,(212) 751-1509,N/A,N/A,Electric Companies,N/A
Con Edison Steam,(646) 869-4181,N/A,N/A,Electric Companies,N/A
Alstom Transportation Inc,(212) 692-5353,N/A,N/A,Electric CompaniesUtility Companies,N/A
LS Power Development,(212) 615-3456,N/A,N/A,Electric CompaniesUtility Companies,N/A
Consolidated Edison Co-NY Inc,(212) 977-2301,N/A,N/A,Electric Companies,N/A
Aquatherm International Inc,(212) 605-0322,N/A,N/A,Electric Companies,N/A
Met Electric Co,(212) 564-6767,N/A,N/A,Electric Companies,N/A
Con Edison Steam Distrib,(646) 449-0065,N/A,N/A,Electric Companies,N/A
Con Edison Steam Distrib,(646) 707-0250,N/A,N/A,Electric Companies,N/A
Sef Industry,(212) 688-0180,N/A,N/A,Electric Companies,N/A
Con Edison Steam Distrib,(646) 596-8700,N/A,N/A,Electric Companies,N/A
"Consolidated Edison, Inc",(212) 315-6740,N/A,N/A,Electric Companies,N/A
Consolidated Edison Company of New York,(212) 535-3199,N/A,N/A,Electric Companies,N/A
Consolidated Edison Company of New York,(212) 774-1860,N/A,N/A,Electric Companies,N/A
Welsbach Electric Corp,(646) 895-9341,N/A,N/A,Electric Companies,N/A
Consolidated Edison Co-NY Inc,(212) 570-4010,N/A,N/A,Electric Companies,N/A
Hydro Generating Co Inc,(212) 724-2822,N/A,N/A,Electric Companies,N/A
Con Edison,(646) 833-7565,N/A,N/A,Electric Companies,N/A
895 West End Avenue Cooperative Corp,(212) 662-0981,N/A,N/A,Electric Companies,N/A
Boicar Fofana Electrical,(917) 916-8084,N/A,N/A,Electric Companies,N/A
Consolidated Edison Co-NY Inc,(800) 752-6633,N/A,N/A,Electric CompaniesGas Companies,N/A
"Consolidated Edison, Inc",(212) 942-8029,N/A,N/A,Electric Companies,N/A
Reade St Electrical,(646) 341-9895,N/A,N/A,Electricians,N/A
N Y City Electrical Control Bur,(212) 227-7000,N/A,N/A,ElectriciansPlumbers,N/A
Silverseal Corp,(212) 732-2047,N/A,N/A,Electricians,N/A
Five Star Electric,(212) 227-5485,N/A,N/A,Electricians,N/A
New York Fast Response Electrician Electricians,(929) 251-8607,N/A,N/A,Electricians,N/A
New York Ready Electrician Service Electricians,(929) 229-2022,N/A,N/A,Electricians,N/A
Jared's Licensed Electricians,(646) 341-9897,N/A,N/A,Electricians,N/A
Reavis Electric,(646) 378-2789,N/A,N/A,Electricians,N/A
Nyc Electrician Electricians,(929) 293-0049,N/A,N/A,Electricians,N/A
Jyc Contracting,(212) 941-8888,N/A,N/A,Electricians,N/A
"Kung, Lawrence R",(212) 385-1828,N/A,N/A,Electricians,N/A
Hatzel & Buehler Inc,(302) 478-4200,N/A,N/A,Electricians,N/A
Cedar Electrical Contract,(212) 594-2802,N/A,N/A,Electricians,N/A
Five Star Electric,(212) 608-1017,N/A,N/A,Electricians,N/A
Oliver St Electric,(646) 378-2788,N/A,N/A,Electricians,N/A
Nunez Electric Inc,(212) 732-0006,N/A,N/A,Electricians,N/A
Five Star Electric,(212) 233-2989,N/A,N/A,Electricians,N/A
Nyc Dashing Electrician Service Electricians,(929) 229-2118,N/A,N/A,Electricians,N/A
Williamsboro Electric,(718) 388-6868,N/A,N/A,Electricians,N/A
Nyc Circuit Upgrades Electrical Services,(929) 223-6977,N/A,N/A,Electricians,N/A
Belair Electric Construction Corp,(212) 349-1579,N/A,N/A,Electricians,N/A
Stemco Electric,(212) 608-7802,N/A,N/A,ElectriciansGeneral Contractors,N/A
Five Star Electric,(212) 608-1017,N/A,N/A,Electricians,N/A
Nelson & Tom Maintenance Inc,(212) 233-0622,N/A,N/A,Electricians,N/A
Allran Electric of NY,(212) 269-5700,N/A,N/A,ElectriciansFire Alarm Systems,N/A
Unity Electric,(212) 349-1388,N/A,N/A,Electricians,N/A
Duval Electrical Services,(646) 315-9674,N/A,N/A,Electricians,N/A
Lk Comstock And Company,(212) 566-8650,N/A,N/A,Electricians,N/A
Unity Electric,(212) 786-0607,N/A,N/A,Electricians,N/A
Tidwell Electricians,(646) 315-8892,N/A,N/A,ElectriciansLighting FixturesLighting Contractors,N/A
Sun Electric Inc,(212) 334-6708,N/A,N/A,Electricians,N/A
Johnson Electric,(203) 447-5362,N/A,N/A,Electricians,N/A
electrician New York NY,(347) 603-2667,N/A,N/A,ElectriciansElectric Contractors-Commercial & Industrial,N/A
Nyc Electrician Same Day Service Electricians,(929) 251-7997,N/A,N/A,Electricians,N/A
Powell Best Electric,(646) 465-7628,N/A,N/A,Electricians,N/A
SNP Communications,(646) 863-4149,N/A,N/A,ElectriciansElectric Contractors-Commercial & Industrial,N/A
Hester Electrical,(212) 334-6918,N/A,N/A,Electricians,N/A
Thomas Electric Control Inc,(212) 982-7037,N/A,N/A,Electricians,N/A
Sound Performance USA & Trutone Replication,(212) 255-3030,N/A,N/A,Electricians,N/A
Kirsch Electric Inc,(212) 447-4082,N/A,N/A,Electricians,N/A
Lea Electric,(212) 473-6909,N/A,N/A,Electricians,N/A
Alexander Matos Electric,(212) 213-6440,N/A,N/A,Electricians,N/A
Transform Electrical Contractors,(212) 686-8788,N/A,N/A,ElectriciansHome BuildersGeneral Contractors,N/A
Allstate Electrical Corp,(212) 244-3580,N/A,N/A,Electricians,N/A
GE Sanders Reporting,(212) 594-5277,N/A,N/A,Electricians,N/A
K M Electric,(212) 675-3486,N/A,N/A,Electricians,N/A
Cw Greene Inc,(212) 267-0440,N/A,N/A,Electricians,N/A
Schondorf Electric Inc,(212) 244-4312,N/A,N/A,Electricians,N/A
Adc,(212) 750-5606,N/A,N/A,Electricians,N/A
New York Electrical Contractors,(212) 481-0530,N/A,N/A,Electricians,N/A
Star Electric Five,(212) 757-7620,N/A,N/A,Electricians,N/A
Hatzel & Buehler Inc,(212) 825-1800,N/A,N/A,Electricians,N/A
"Robbins, Irwin B",(212) 704-2437,N/A,N/A,Electricians,N/A
Gaudioso Contracting,(212) 867-8389,N/A,N/A,ElectriciansAltering & Remodeling ContractorsHome Repair & Maintenance,N/A
Empire One Power,(212) 233-1775,N/A,N/A,ElectriciansElectric Companies,N/A
Raid Power,(212) 858-7522,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(212) 962-2769,N/A,N/A,ElectriciansElectric Companies,N/A
US Power Generating,(718) 765-2280,N/A,N/A,ElectriciansElectric Companies,N/A
Difazio Power & Electric,(212) 675-3432,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(800) 609-4488,N/A,N/A,ElectriciansElectric CompaniesGas Companies,N/A
Witbe Inc,(212) 229-2160,N/A,N/A,ElectriciansElectric Companies,N/A
J M Planche,(212) 229-2160,N/A,N/A,ElectriciansElectric Companies,N/A
Cooper Electric Supply Company,(212) 524-5996,N/A,N/A,ElectriciansElectric Companies,N/A
Axcel Electric Co Inc,(212) 594-6494,N/A,N/A,ElectriciansElectric Companies,N/A
Stanco Systems Electrical Contrctng Inc,(212) 629-9207,N/A,N/A,ElectriciansElectric Companies,N/A
Met Electric Inc,(718) 635-2399,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(212) 643-2368,N/A,N/A,ElectriciansElectric Companies,N/A
Romero Electric,(646) 692-9517,N/A,N/A,ElectriciansElectric Companies,N/A
Consolidated Edison Company of New York,(212) 244-2093,N/A,N/A,ElectriciansElectric Companies,N/A
Consolidated Edison Co-NY Inc,(212) 768-0961,N/A,N/A,ElectriciansElectric Companies,N/A
E Fitzgerald Electric Co Inc,(212) 949-9739,N/A,N/A,ElectriciansElectric Companies,N/A
Allan Briteway Elec Contrs,(212) 486-3336,N/A,N/A,ElectriciansElectric Companies,N/A
Caithness Shepherds Flat,(212) 921-9099,N/A,N/A,ElectriciansElectric Companies,N/A
"Consolidated Edison, Inc",(212) 510-7972,N/A,N/A,ElectriciansElectric Companies,N/A
New York Power Authority,(212) 468-6000,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(212) 774-1860,N/A,N/A,ElectriciansElectric Companies,N/A
Verdant Power,(212) 688-3383,N/A,N/A,ElectriciansElectric Companies,N/A
Verdant Power Inc,(212) 888-8887,N/A,N/A,ElectriciansElectric Companies,N/A
"Consolidated Edison, Inc",(646) 882-3659,N/A,N/A,ElectriciansElectric Companies,N/A
Con Edison,(212) 942-8029,N/A,N/A,ElectriciansElectric Companies,N/A
Consolidated Edison Company of New York,(212) 785-8398,N/A,N/A,Electric Companies,N/A
Con Edison,(646) 850-5010,N/A,N/A,Electric Companies,N/A
"TerraForm Power NY Holdings, Inc",(646) 992-2400,N/A,N/A,Electric Companies,N/A
