Business Name,Phone,Street Address,Locality,Category,Rating
Riverside Radio Dispatcher Inc,(212) 923-1111,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,
Lower East Side Car Service,(212) 477-7777,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,
US Coachways,(718) 873-1049,N/A,N/A,Airport TransportationBuses-Charter & RentalLimousine Service,N/A
Big Apple Coach Limo,(212) 344-1100,N/A,N/A,Airport TransportationTransportation ProvidersLimousine Service,N/A
Laac Car Service,(347) 704-2522,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,N/A
King And Queen Limo INC,(888) 558-3339,N/A,N/A,Airport TransportationLimousine ServiceBuses-Charter & Rental,N/A
SIXT ride Car Service New York City,(954) 526-5544,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
SempeRide,(646) 808-3842,N/A,N/A,Airport TransportationTransportation ServicesChauffeur Service,N/A
Abraxi Taxi,(904) 599-6666,N/A,N/A,Airport TransportationTaxis,N/A
"ICS, 1-800-Book-A-Limo",(212) 561-2600,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
BookSprinters,(212) 994-7004,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
New York Kokusai,(212) 808-0810,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Smith Limousine Co Inc,(212) 247-0711,N/A,N/A,Airport TransportationLimousine Service,N/A
USA Bus Charter New York,(718) 502-9800,N/A,N/A,Airport TransportationBuses-Charter & RentalLimousine Service,N/A
Sammy's Limo,(917) 776-5934,N/A,N/A,Airport TransportationLimousine Service,N/A
UGO Shuttle,(212) 288-7400,N/A,N/A,Airport TransportationTourist Information & AttractionsShuttle Service,N/A
Dail 7 Car Limousine Service,(914) 777-7777,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Eilat Transportation Corp,(212) 533-7777,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,N/A
Campus Coach Lines,(212) 682-1050,N/A,N/A,Airport TransportationBuses-Charter & RentalLimousine Service,N/A
Reliable Luxury Car & Limousine Service,(212) 256-1770,N/A,N/A,Airport TransportationLimousine Service,N/A
Edi Livery,(856) 535-5551,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Accent Car & Limo Service,(212) 777-7780,N/A,N/A,Airport TransportationLimousine Service,N/A
Skyline VIP Limo,(917) 935-6169,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
East Coast Executive Service,(917) 606-1978,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
Yorkville Airport Service,(212) 722-0736,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
Mansfields Executive Transportation,(212) 281-0017,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Highbridge Car Service,(212) 781-7777,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,N/A
Future Limo,(800) 212-8942,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,N/A
Manhattan Car & Limousine Service,(718) 653-2000,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
Mondrian Taxi & Car Service,(718) 884-7777,N/A,N/A,Airport TransportationDriving ServiceTaxis,
Level Taxi & Limousine,(212) 470-3484,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,
jay's limousine service,(347) 494-2879,N/A,N/A,Airport TransportationLimousine ServiceTaxis,
Legends Limousine,(888) 534-3637,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,
Donna W Watson Travel,(917) 945-9852,N/A,N/A,Airport TransportationSightseeing ToursWedding Planning & Consultants,N/A
RIDE,(800) 222-7433,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
London Heathrow Airport Taxis,(447) 494-9494,N/A,N/A,Airport TransportationTaxis,N/A
Arecibo Car Service,(855) 428-0222,N/A,N/A,Airport Transportation,N/A
Airport Express,(917) 488-4861,N/A,N/A,Airport Transportation,N/A
A-1 Airport Services of Stoneham,(212) 283-5872,N/A,N/A,Airport Transportation,N/A
LimoRes Car & Limo Service,(646) 898-2337,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,
NYC Wheelchair Transportation,(212) 705-8773,N/A,N/A,Airport TransportationSpecial Needs TransportationTransportation Providers,
American Classic Limousines,(212) 979-0500,N/A,N/A,Airport TransportationBuses-Charter & RentalLimousine Service,
Wizride.com,(888) 920-8486,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Abby Road Executive Services,(647) 271-0404,N/A,N/A,Airport TransportationLimousine Service,N/A
TUXEDO Executive Limousine and Car Service of New York City,(855) 530-8294,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,N/A
Regal Sedan & Limousine Service,(201) 858-0108,N/A,N/A,Airport TransportationDriving ServiceLimousine Service,
Brooklyn Radio Dispatcher,(718) 814-7428,N/A,N/A,Airport TransportationSpecial Needs TransportationAirports,N/A
NYCT Limos,(646) 724-0232,N/A,N/A,Airport TransportationTransportation Providers,
Hoboken A-1 Limo/Taxi,(201) 659-9191,N/A,N/A,Airport TransportationTaxisLimousine Service,
autobot cab,(516) 200-1400,N/A,N/A,Airport TransportationLimousine ServiceShuttle Service,
Concrete Connect Inc.,(844) 700-7433,N/A,N/A,Airport TransportationShuttle ServiceAirports,
Brooklyn Radio Dispatcher,(718) 814-7428,N/A,N/A,Airport TransportationSpecial Needs TransportationAirports,N/A
Brooklyn Limo Service,(718) 839-5705,N/A,N/A,Airport TransportationLimousine ServiceWedding Supplies & Services,N/A
Economy Car Service,(718) 655-1444,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Forest Hills Best Taxi And Limo,(917) 525-5569,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,N/A
NYC Chauffeurs VIP,(866) 999-8818,N/A,N/A,Airport TransportationDriving ServiceLimousine Service,
Newark Airport Long Term Parking,(833) 371-4186,N/A,N/A,Airport TransportationAirport ParkingValet Service,
Gold Lincoln,(973) 344-5566,N/A,N/A,Airport TransportationTaxisLimousine Service,
Five Star Car Svc,(718) 940-0044,N/A,N/A,Airport TransportationTaxisLimousine Service,
Alpha Car & Limo Inc,(718) 859-2900,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,
Quicks Newark Taxi Airport Limos,(973) 810-5102,N/A,N/A,Airport TransportationTaxisLimousine Service,N/A
SIXT ride Car Service Newark,(954) 526-5544,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
Newport Car Service,(718) 720-4444,N/A,N/A,Airport TransportationLimousine ServiceTaxis,
Strictly Car Svce,(718) 837-7000,N/A,N/A,Airport TransportationTransportation ProvidersTaxis,N/A
Chico Express Car Service,(718) 256-6666,N/A,N/A,Airport TransportationPilot Car Service,
Big Q Car Service Inc,(718) 846-4500,N/A,N/A,Airport TransportationTransportation ServicesTaxis,
Inc Lincoln Limousine,(718) 728-5466,N/A,N/A,Airport TransportationLimousine ServicePublic Transportation,
Luxor Limo,(718) 998-4111,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,
Enterprise Limo Service,(201) 659-8999,N/A,N/A,Airport Transportation,
New York International Limousine,(212) 300-5523,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,
ontime.cab,(718) 207-1484,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,
Andrea Car Service,(718) 392-9191,N/A,N/A,Airport TransportationAuto Repair & ServiceLimousine Service,
Aircar Transit Worldwide,(201) 423-5979,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,
Oxygen Transportation Co.,(718) 522-6337,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Northside Luxury,(718) 387-2222,N/A,N/A,Airport TransportationLimousine ServiceShuttle Service,N/A
Right Time Limo and Car Service,(201) 451-5466,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
OJ & Company Mejia Transportation,(212) 686-1901,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
Oxygen Transportation Co.,(718) 522-6337,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Northside Luxury,(718) 387-2222,N/A,N/A,Airport TransportationLimousine ServiceShuttle Service,N/A
Right Time Limo and Car Service,(201) 451-5466,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
OJ & Company Mejia Transportation,(212) 686-1901,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
SmartPark LGA,(877) 535-7275,N/A,N/A,Airport TransportationLimousine ServiceParking Lots & Garages,N/A
Ride In Comfort,(347) 429-0826,N/A,N/A,Airport Transportation,N/A
Brooklyn Limo Service,(718) 839-5705,N/A,N/A,Airport TransportationLimousine ServiceWedding Supplies & Services,N/A
nycdiallimo.com,(212) 729-4242,N/A,N/A,Airport TransportationCapsLimousine Service,N/A
EZ-TAXI,(701) 347-1141,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,N/A
speedy way limo,(201) 222-5485,N/A,N/A,Airport TransportationCapsLimousine Service,N/A
JC Limos,(201) 433-1010,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Plus One Limo & Car Service,(201) 332-4444,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
speedy way limo,(201) 222-5485,N/A,N/A,Airport TransportationCapsLimousine Service,N/A
Anat,(718) 707-3140,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
New Jersey Limo Express,(201) 658-0608,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Economy Car Service,(718) 655-1444,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Royal Ways Transportation,(973) 289-2371,N/A,N/A,Airport TransportationLimousine ServiceVan Rental & Leasing,N/A
Forest Hills Best Taxi And Limo,(917) 525-5569,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,N/A
"JETS LIMO NY,NJ,PA",(732) 852-2398,N/A,N/A,Airport TransportationLimousine Service,N/A
Stoneham Airport Service,(718) 243-2932,N/A,N/A,Airport Transportation,N/A
Eliat Transportation Service,(212) 334-3915,N/A,N/A,Airport Transportation,N/A
Corporate Transportation Group,(718) 858-1269,N/A,N/A,Airport Transportation,N/A
"D & S Transporters, Inc",(201) 697-6495,N/A,N/A,Airport TransportationLimousine ServiceShuttle Service,N/A
Corporate Transportation Group,(718) 858-1269,N/A,N/A,Airport Transportation,N/A
Ft. Lauderdale Car and Limo,(347) 860-5641,N/A,N/A,Airport Transportation,N/A
Hoboken Limo,(201) 989-1855,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,N/A
Brooklyn Shuttle,(718) 810-9792,N/A,N/A,Airport TransportationTours-Operators & PromotersShuttle Service,N/A
Fox Limousine Service LLC.,(201) 792-4200,N/A,N/A,Airport Transportation,N/A
New York Airport Services,(718) 560-3915,N/A,N/A,Airport Transportation,N/A
Song Car & Limo,(718) 821-4444,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Arecibo Car Service,(718) 783-6465,N/A,N/A,Airport TransportationTaxis,N/A
Continental Car Service,(718) 499-0909,N/A,N/A,Airport TransportationDelivery ServiceLimousine Service,N/A
Airport Round Trip,(201) 616-6462,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,N/A
Hudson County Executive Express,(201) 309-0006,N/A,N/A,Airport Transportation,N/A
Mike Limo&Taxi,(201) 736-9282,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Carey International Inc,(718) 784-5700,N/A,N/A,Airport TransportationLimousine Service,N/A
EVERGREEN CORP CAR & LIMO SERVICE,(201) 217-0070,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,N/A
Mount Sinai Car & Limousine Service,(201) 200-5555,N/A,N/A,Airport Transportation,N/A
The Peacock Room,(347) 435-0568,N/A,N/A,Airport Transportation,N/A
Car Line Transportation,(718) 729-2222,N/A,N/A,Airport TransportationLimousine Service,N/A
Taxi And Limousine Agency's,(201) 377-5668,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
VIP Car Service,(347) 248-8574,N/A,N/A,Airport TransportationChauffeur ServiceHotel & Motel Consultants,N/A
Jersey City Cab and Courier,(201) 241-2001,N/A,N/A,Airport TransportationLimousine ServiceShipping Services,N/A
Air Link,(347) 435-0569,N/A,N/A,Airport Transportation,N/A
Natasha's Group Svce Inc,(718) 574-0155,N/A,N/A,Airport Transportation,N/A
US Luxury Transportation Inc,(929) 288-1737,N/A,N/A,Airport Transportation,N/A
Ets Airport Shuttle,(718) 221-8344,N/A,N/A,Airport Transportation,N/A
Etsairport Shuttle,(347) 295-0304,N/A,N/A,Airport Transportation,N/A
My Executive Driver,(201) 354-7736,N/A,N/A,Airport TransportationLimousine ServiceShuttle Service,N/A
Happy Taxi NJ,(201) 575-8199,N/A,N/A,Airport TransportationLimousine Service,N/A
Interamerican Taxi,(201) 758-5555,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
Segura Executive Transportation,(718) 749-9555,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
R Transport Inc,(718) 859-3400,N/A,N/A,Airport TransportationTaxisTransportation Services,N/A
Boulevard Limo,(201) 868-1399,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Lincoln Limousine & Airport Transportation Service,(718) 728-5466,N/A,N/A,Airport TransportationLimousine Service,N/A
Global Car Service,(718) 690-0202,N/A,N/A,Airport Transportation,N/A
Golden Touch Transportation,(718) 886-5204,N/A,N/A,Airport TransportationTransportation ServicesBuses-Charter & Rental,N/A
Frontier On the Go,(718) 639-3007,N/A,N/A,Airport Transportation,N/A
Limo O Greenwich,(347) 845-2942,N/A,N/A,Airport TransportationLimousine ServiceSightseeing Tours,N/A
Jonathan Dale Transportation,(201) 630-0728,N/A,N/A,Airport Transportation,N/A
Dyker Car Services,(718) 833-3333,N/A,N/A,Airport TransportationDriving ServiceTransportation Providers,N/A
Deborah Car & Limo Service Inc.,(718) 726-0600,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
Jfk Taxi Tristate,(212) 470-3484,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Sheltair Aviation SVCS,(718) 779-4040,N/A,N/A,Airport TransportationAirport Parking,N/A
Airport Associates,(718) 251-8837,N/A,N/A,Airport Transportation,N/A
"Book Sprinters, Inc.",(855) 348-3400,N/A,N/A,Airport TransportationPublic TransportationLimousine Service,N/A
Pride Limousine Services,(347) 708-1766,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
JFK Limo Service,(646) 564-5674,N/A,N/A,Airport Transportation,N/A
Latino Americano Taxi Cab,(862) 231-6463,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Gateway America,(718) 793-4455,N/A,N/A,Airport Transportation,N/A
Bermuda Limousine International,(212) 647-8400,N/A,N/A,Airport TransportationLimousine ServiceBuses-Charter & Rental,N/A
Jalisco Express Luxury,(718) 837-2777,N/A,N/A,Airport Transportation,N/A
Newark Airport Limo,(973) 277-0637,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Lerner Jack,(718) 778-8888,N/A,N/A,Airport Transportation,N/A
Newark Limousine Service,(973) 200-4619,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,N/A
BVMG LIMOUSINES,(917) 687-6843,N/A,N/A,Airport TransportationLimousine ServiceWedding Supplies & Services,N/A
SUV Express Luxury Transportation,(347) 510-1772,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,N/A
Flying Tiger Technologies Inc,(718) 359-1680,N/A,N/A,Airport Transportation,N/A
Gonzalez Taxi,(201) 766-4004,N/A,N/A,Airport TransportationTaxisTransportation Services,
New Millenium Car Service,(201) 435-4000,N/A,N/A,Airport TransportationLimousine ServiceTransportation Providers,N/A
Big Q Car Service Inc,(718) 846-4500,N/A,N/A,Airport TransportationTransportation ServicesTaxis,
NYC Chauffeurs VIP,(866) 999-8818,N/A,N/A,Airport TransportationDriving ServiceLimousine Service,
Flecha Limo,(201) 865-3419,N/A,N/A,Airport TransportationLimousine Service,
Five Star Car Svc,(718) 940-0044,N/A,N/A,Airport TransportationTaxisLimousine Service,
Newark Airport Long Term Parking,(833) 371-4186,N/A,N/A,Airport TransportationAirport ParkingValet Service,
VIP Connection Inc.,(718) 392-6100,N/A,N/A,Airport TransportationLimousine Service,
Elegant Luxury Limo,(855) 888-8595,N/A,N/A,Airport TransportationLimousine Service,
The Parking Spot,(718) 507-8162,N/A,N/A,Airport TransportationAirport ParkingParking Lots & Garages,
New Way Car Services,(201) 869-2400,N/A,N/A,Airport TransportationTaxis,
Super Taxi Inc,(201) 865-0017,N/A,N/A,Airport TransportationTaxis,
Sunnyside Car Svce,(718) 507-2600,N/A,N/A,Airport TransportationAuto Repair & ServiceChauffeur Service,
US Coachways,(313) 312-5714,N/A,N/A,Airport TransportationBuses-Charter & RentalLimousine Service,N/A
Gold Lincoln,(973) 344-5566,N/A,N/A,Airport TransportationTaxisLimousine Service,
Cosmopolitan Coach Inc,(718) 745-3443,N/A,N/A,Airport TransportationLimousine Service,
ETS Airport Shuttle,(718) 221-5341,N/A,N/A,Airport TransportationDelivery ServiceShuttle Service,
Gateway Car Limo Service,(718) 222-2222,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,
Minuteman II Limousine and Car Service,(973) 347-6100,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
L30 Limo,(201) 433-6667,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Pronto Car Service,(646) 206-1241,N/A,N/A,Airport TransportationTaxisTransportation Services,N/A
J & C Limousine Service,(718) 404-1464,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
Party Bus Rental NYC,(888) 231-9091,N/A,N/A,Airport TransportationLimousine ServiceShuttle Service,N/A
Java Car Service,(718) 383-5555,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Jupiter Cab Service,(718) 499-2222,N/A,N/A,Airport TransportationTaxisTransportation Services,N/A
Paisa Classic Car Service,(718) 777-7807,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
Pia Car Limousine,(718) 859-0100,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
Bayonne Yellow Taxi,(201) 339-5000,N/A,N/A,Airport TransportationTaxisLimousine Service,N/A
DaVinci Limo & Tours,(718) 517-8707,N/A,N/A,Airport TransportationLimousine ServiceTravel Agencies,N/A
Direct Car & Limo Service,(718) 393-3300,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,N/A
Dart Limousine Service,(718) 304-0751,N/A,N/A,Airport TransportationLimousine Service,N/A
Quicks Newark Taxi Airport Limos,(973) 810-5102,N/A,N/A,Airport TransportationTaxisLimousine Service,N/A
SIXT ride Car Service Newark,(954) 526-5544,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
Dumbo Car Service,(718) 560-3060,N/A,N/A,Airport TransportationTransportation ServicesLimousine Service,N/A
Comfort International Transportation,(718) 839-5705,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
Carey LimoUS,(718) 253-8775,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
Travel Car Service Inc,(201) 222-9505,N/A,N/A,Airport TransportationTransportation Services,N/A
Brooklyn Car Service Inc.,(718) 384-4421,N/A,N/A,Airport TransportationLimousine Service,N/A
Malone Car Service & Taxi,(718) 383-1500,N/A,N/A,Airport TransportationTransportation Services,N/A
Super Shuttle,(212) 258-3826,N/A,N/A,Airport TransportationLimousine ServiceTransportation Services,N/A
Mirage,(718) 996-0500,N/A,N/A,Airport TransportationLimousine Service,N/A
Greenville Taxi,(201) 432-7266,N/A,N/A,Airport TransportationTaxisLimousine Service,N/A
A City Ride Car & Limo,(212) 861-1000,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
Arizona Car & Limousine,(201) 616-2604,N/A,N/A,Airport TransportationLimousine ServiceChauffeur Service,N/A
E-Z Car & Limousine Service,(201) 876-9500,N/A,N/A,Airport TransportationLimousine Service,N/A
Greenville Taxi & Limo,(201) 451-1332,N/A,N/A,Airport TransportationLimousine ServiceTaxis,N/A
J's EXPRESS CAR  LIMO SERVICE,(201) 424-2323,N/A,N/A,Airport TransportationTaxisLimousine Service,N/A
